movie name,imdb name,year,description,trailer link,movie id,imdb score,rotten score,cinema score,user score
The Roommate,The Roommate,2011,"The Roommate is a movie starring Minka Kelly, Leighton Meester, and Cam Gigandet. When college freshman Sara arrives on campus for the first time, she befriends her roommate, Rebecca, unaware that the girl is becoming dangerously...",https://www.imdb.com/video/imdb/vi2783643929,tt1265990,4.8,4,Cinemascore,NA
Cedar Rapids,Cedar Rapids,2011,"Cedar Rapids is a movie starring Ed Helms, John C. Reilly, and Anne Heche. Tim Lippe has no idea what he's in for when he's sent to Cedar Rapids, Iowa to represent his company at an annual insurance convention, where he soon finds...",https://www.imdb.com/video/imdb/vi1067817753,tt1477837,6.2,86,Cinemascore,NA
Gnomeo and Juliet,Gnomeo & Juliet,2011,"Gnomeo & Juliet is a movie starring James McAvoy, Emily Blunt, and Maggie Smith. Separated by a garden fence and a feud, are blue gnomes on one side and red gnomes on the other. This doesn't stop blue Gnomeo and red Juliet from...",https://www.imdb.com/video/imdb/vi854264089,tt0377981,5.9,56,Cinemascore,NA
Just Go With It,Just Go with It,2011,"Just Go with It is a movie starring Adam Sandler, Jennifer Aniston, and Brooklyn Decker. On a weekend trip to Hawaii, a plastic surgeon convinces his loyal assistant to pose as his soon-to-be-divorced wife in order to cover up a...",https://www.imdb.com/video/imdb/vi1443666457,tt1564367,6.4,19,Cinemascore,NA
Justin Bieber,Justin Bieber: Never Say Never,2011,"Justin Bieber: Never Say Never is a movie starring Justin Bieber, Boyz II Men, and Miley Cyrus. Follows Justin Bieber with some footage of performances from his 2010 concert tour.",https://www.imdb.com/video/imdb/vi1280219417,tt1702443,1.6,,Cinemascore,NA
Shorts,Shorts,2011,"Shorts is a movie starring Jimmy Bennett, James Spader, and Kat Dennings. A young boy's discovery of a colorful, wish-granting rock causes chaos in the suburban town of Black Falls when jealous kids and scheming adults alike set out...",https://www.imdb.com/video/imdb/vi2264400409,tt1100119,4.7,46,Cinemascore,NA
The Eagle,The Eagle,2011,"The Eagle is a movie starring Channing Tatum, Jamie Bell, and Donald Sutherland. In Roman-ruled Britain, a young Roman soldier endeavors to honor his father's memory by finding his lost legion's golden emblem.",https://www.imdb.com/video/imdb/vi2014091801,tt1034389,6.2,,Cinemascore,NA
Alvin &amp; Chipmunks 2,NA,2011,NA,NA,NA,NA,,Cinemascore,NA
Big Mommas: Like Father Like Son,"Big Mommas: Like Father, Like Son",2011,"Big Mommas: Like Father, Like Son is a movie starring Martin Lawrence, Brandon T. Jackson, and Jessica Lucas. Malcolm Turner and his stepson Trent go undercover at an all-girls school to flush out a killer.",https://www.imdb.com/video/imdb/vi2473498905,tt1464174,4.4,5,Cinemascore,NA
Brotherhood,Hagane no renkinjutsushi,2011,"Hagane no renkinjutsushi is a TV series starring Iemasa Kayumi, Kent Williams, and Muriel Hofmann. Two brothers search for a Philosopher's Stone after an attempt to revive their deceased mother goes awry and leaves them in damaged...",https://www.imdb.com/video/imdb/vi4196311833,tt1355642,9.1,54,Cinemascore,NA
Brotherhood,Hagane no renkinjutsushi,2011,"Hagane no renkinjutsushi is a TV series starring Iemasa Kayumi, Kent Williams, and Muriel Hofmann. Two brothers search for a Philosopher's Stone after an attempt to revive their deceased mother goes awry and leaves them in damaged...",https://www.imdb.com/video/imdb/vi4196311833,tt1355642,9.1,54,Cinemascore,NA
Duck Season,Payback Season,2011,"Payback Season is a movie starring Adam Deacon, Nichola Burley, and David Ajala. Jerome Davies (Adam Deacon) is a successful and wealthy professional football player; When his old friends come back on the scene; Jerome's life...",NA,tt2015462,3.5,,Cinemascore,NA
Even The Rain,También la lluvia,2011,"También la lluvia is a movie starring Gael García Bernal, Luis Tosar, and Karra Elejalde. As a director and his crew shoot a controversial film about Christopher Columbus in Cochabamba, Bolivia, local people rise up against plans to...",https://www.imdb.com/video/imdb/vi3674642969,tt1422032,7.4,87,Cinemascore,NA
Freshman Orientation,NA,2011,NA,NA,NA,NA,32,Cinemascore,NA
I Am Number Four,I Am Number Four,2011,"I Am Number Four is a movie starring Alex Pettyfer, Timothy Olyphant, and Dianna Agron. Aliens and their Guardians are hiding on Earth from intergalactic bounty hunters. They can only be killed in numerical order, and Number Four is...",https://www.imdb.com/video/imdb/vi2997656345,tt1464540,6.1,33,Cinemascore,NA
Jim,NA,2011,NA,NA,NA,NA,38,Cinemascore,NA
Last Lions,The Last Lions,2011,"The Last Lions is a movie starring Jeremy Irons. Fifty years ago there were close to half-a-million lions in Africa. Today there are around 20,000. To make matters worse, lions, unlike elephants, which are far more numerous, have...",https://www.imdb.com/video/imdb/vi2425330457,tt1692928,8.3,,Cinemascore,NA
Pirates of the Caribbean 2: Dead Man's Chest,NA,2011,NA,NA,NA,NA,,Cinemascore,NA
Ten9Eight: Shoot for the Moon,Ten9Eight: Shoot for the Moon,2011,"Ten9Eight: Shoot for the Moon is a movie starring Tatyana Blackwell, Jessica Cervantes, and Gabriel Echoles. A documentary on inner city teens from Harlem to Compton and all points in between, as they compete in an annual business...",https://www.imdb.com/video/imdb/vi2723152409,tt1519656,7.4,,Cinemascore,NA
Trainwreck: My Life As An Idiot,NA,2011,NA,NA,NA,NA,,Cinemascore,NA
Unknown,Unknown,2011,"Unknown is a movie starring Liam Neeson, Diane Kruger, and January Jones. A man awakens from a coma, only to discover that someone has taken on his identity and that no one, (not even his wife), believes him. With the help of a...",https://www.imdb.com/video/imdb/vi1552980505,tt1401152,6.8,38,Cinemascore,NA
Vanishing On 7th St,Vanishing on 7th Street,2011,"Vanishing on 7th Street is a movie starring Hayden Christensen, Thandie Newton, and John Leguizamo. The population of Detroit has almost completely disappeared, but a few remain. As daylight disappears they realize that the Dark is...",https://www.imdb.com/video/imdb/vi3918829593,tt1452628,4.9,,Cinemascore,NA
Drive Angry,Drive Angry,2011,"Drive Angry is a movie starring Nicolas Cage, Amber Heard, and William Fichtner. A vengeful father escapes from hell and chases after the men who killed his daughter and kidnapped his granddaughter.",https://www.imdb.com/video/imdb/vi1259117081,tt1502404,5.4,46,Cinemascore,NA
Grace Card,The Amazing Race Canada,2011,"The Amazing Race Canada is a TV series starring Jon Montgomery, Natalie Spooner, and Meaghan Mikkelson. The Amazing Race Canada is a reality television competition between ten teams of two in a race around the world for $250,000 to...",NA,tt3069720,7.3,,Cinemascore,NA
Hall Pass,Hall Pass,2011,"Hall Pass is a movie starring Owen Wilson, Jason Sudeikis, and Christina Applegate. Rick and Fred, two husbands who are having difficulty in their marriages, are given a Hall Pass by their wives: for one week, they can do whatever...",https://www.imdb.com/video/imdb/vi1225169433,tt0480687,5.8,33,Cinemascore,NA
Uncle Boonmee Who Can Recall His Past Lives,Loong Boonmee raleuk chat,2011,"Loong Boonmee raleuk chat is a movie starring Thanapat Saisaymar, Jenjira Pongpas, and Sakda Kaewbuadee. Dying of kidney disease, a man spends his last, somber days with family, including the ghost of his wife and a forest spirit...",https://www.imdb.com/video/imdb/vi2773654041,tt1588895,6.7,89,Cinemascore,NA
Adjustment Bureau,The Adjustment Bureau,2011,"The Adjustment Bureau is a movie starring Matt Damon, Emily Blunt, and Lisa Thoreson. The affair between a politician and a contemporary dancer is affected by mysterious forces keeping the lovers apart.",https://www.imdb.com/video/imdb/vi2215418393,tt1385826,7.0,71,Cinemascore,NA
Beastly,Beastly,2011,"Beastly is a movie starring Alex Pettyfer, Vanessa Hudgens, and Mary-Kate Olsen. A modern-day take on the ""Beauty and the Beast"" tale where a New York teen is transformed into a hideous monster in order to find true love.",https://www.imdb.com/video/imdb/vi714315801,tt1152398,5.6,20,Cinemascore,NA
Bereavement,Bereavement,2011,"Bereavement is a movie starring Michael Biehn, Alexandra Daddario, and Brett Rickaby. The horrific account of 6 year old Martin Bristol, abducted from his backyard swing and forced to witness the brutal crimes of a deranged madman.",https://www.imdb.com/video/imdb/vi2930415641,tt1100051,5.1,44,Cinemascore,NA
Happy Thank You More Please,Happythankyoumoreplease,2011,"Happythankyoumoreplease is a movie starring Josh Radnor, Malin Akerman, and Zoe Kazan. Captures a generational moment - young people on the cusp of truly growing up, tiring of their reflexive cynicism, each in their own ways...",https://www.imdb.com/video/imdb/vi2767231769,tt1481572,6.8,,Cinemascore,NA
I Saw The Devil,Ang-ma-reul bo-at-da,2011,"Ang-ma-reul bo-at-da is a movie starring Byung-Hun Lee, Min-sik Choi, and Joon-Hyuk Lee. A secret agent exacts revenge on a serial killer through a series of captures and releases.",https://www.imdb.com/video/imdb/vi3158612505,tt1588170,7.8,,Cinemascore,NA
Rango,Rango,2011,"Rango is a movie starring Johnny Depp, Isla Fisher, and Timothy Olyphant. Rango is an ordinary chameleon who accidentally winds up in the town of Dirt, a lawless outpost in the Wild West in desperate need of a new sheriff.",https://www.imdb.com/video/imdb/vi2047646233,tt1192628,7.2,88,Cinemascore,NA
Take Me Home Tonight,Take Me Home Tonight,2011,"Take Me Home Tonight is a movie starring Topher Grace, Anna Faris, and Dan Fogler. Four years after graduation, an awkward high school genius uses his sister's boyfriend's Labor Day party as the perfect opportunity to make his move...",https://www.imdb.com/video/imdb/vi2097977881,tt0810922,6.3,27,Cinemascore,NA
Red State,Red State,2011,"Red State is a movie starring Michael Parks, Melissa Leo, and John Goodman. Set in Middle America, a group of teens receive an online invitation for sex, though they soon encounter fundamentalists with a much more sinister agenda.",https://www.imdb.com/video/imdb/vi1235524377,tt0873886,6.2,60,Cinemascore,NA
Battle: Los Angeles,Battle Los Angeles,2011,"Battle Los Angeles is a movie starring Aaron Eckhart, Michelle Rodriguez, and Bridget Moynahan. A squad of U.S. Marines becomes the last line of defense against a global invasion.",https://www.imdb.com/video/imdb/vi3897661977,tt1217613,5.7,36,Cinemascore,NA
Black Death,Black Death,2011,"Black Death is a movie starring Eddie Redmayne, Sean Bean, and Carice van Houten. Set during the time of the first outbreak of bubonic plague in England, a young monk is given the task of learning the truth about reports of people...",https://www.imdb.com/video/imdb/vi1578998297,tt1181791,6.4,,Cinemascore,NA
Certified Copy,Copie conforme,2011,"Copie conforme is a movie starring Juliette Binoche, William Shimell, and Jean-Claude Carrière. In Tuscany to promote his latest book, a middle-aged British writer meets a French woman who leads him to the village of Lucignano....",https://www.imdb.com/video/imdb/vi3646593561,tt1020773,7.3,89,Cinemascore,NA
Elektra,Elektra,2011,"Elektra is a movie starring Manisha Koirala, Nayanthara, and Prakash Raj. Abraham, the planter comes from Jaffna to his ancestral home in central Kerala unaware of the unpleasant things waiting for him. On the night of his arrival,...",NA,tt1920913,6.2,11,Cinemascore,NA
Elektra Luxx,Elektra Luxx,2011,"Elektra Luxx is a movie starring Joseph Gordon-Levitt, Carla Gugino, and Ermahn Ospina. Life for porn actress Elektra Luxx gets turned upside down when she finds out she's pregnant.",https://www.imdb.com/video/imdb/vi0629273,tt1340773,5.1,24,Cinemascore,NA
Jane Eyre (2011),Jane Eyre,2011,"Jane Eyre is a movie starring Mia Wasikowska, Michael Fassbender, and Jamie Bell. A mousy governess who softens the heart of her employer soon discovers that he's hiding a terrible secret.",https://www.imdb.com/video/imdb/vi3294271769,tt1229822,7.3,,Cinemascore,NA
Kill The Irishman,Kill the Irishman,2011,"Kill the Irishman is a movie starring Ray Stevenson, Christopher Walken, and Vincent D'Onofrio. The true story of Danny Greene, a tough Irish thug working for mobsters in Cleveland during the 1970's.",https://www.imdb.com/video/imdb/vi429496345,tt1416801,7.1,61,Cinemascore,NA
Mars Needs Moms,Mars Needs Moms,2011,"Mars Needs Moms is a movie starring Seth Green, Joan Cusack, and Dan Fogler. A young boy named Milo gains a deeper appreciation for his mom after Martians come to Earth to take her away.",https://www.imdb.com/video/imdb/vi1901959705,tt1305591,5.4,37,Cinemascore,NA
Monogamy,Monogamy,2011,"Monogamy is a movie starring Chris Messina, Rashida Jones, and Meital Dohan. The strained relationship of an engaged Brooklyn couple, Theo (Chris Messina) and Nat (Rashida Jones). Theo is bored with his job as a wedding...",https://www.imdb.com/video/imdb/vi3708459545,tt1502714,5.0,48,Cinemascore,NA
Red Riding Hood,Red Riding Hood,2011,"Red Riding Hood is a movie starring Amanda Seyfried, Lukas Haas, and Gary Oldman. Set in a medieval village that is haunted by a werewolf, a young girl falls for an orphaned woodcutter, much to her family's displeasure.",https://www.imdb.com/video/imdb/vi2514656025,tt1486185,5.4,,Cinemascore,NA
Cracks,Cracks,2011,"Cracks is a movie starring Eva Green, Juno Temple, and María Valverde. A look at the lives and relationships among girls at an elite boarding school.",https://www.imdb.com/video/imdb/vi208443929,tt1183665,6.7,43,Cinemascore,NA
Desert Flower,Desert Flower,2011,"Desert Flower is a movie starring Soraya Omar-Scego, Idriss Abdillahi Houfaneh, and Awa Saïd Darar. Waris Dirie, born 1965 in Somalia, flees at 13 when sold as 4th wife. She's maid at the Somalian embassy in London, then McDonald's,...",https://www.imdb.com/video/imdb/vi2754347545,tt1054580,7.4,50,Cinemascore,NA
Limitless,Limitless,2011,"Limitless is a movie starring Bradley Cooper, Anna Friel, and Abbie Cornish. With the help of a mysterious pill that enables the user to access one hundred percent of his brain abilities, a struggling writer becomes a financial...",https://www.imdb.com/video/imdb/vi2114755097,tt1219289,7.4,69,Cinemascore,NA
Paul,NA,2011,NA,NA,NA,NA,71,Cinemascore,NA
The Lincoln Lawyer,The Lincoln Lawyer,2011,"The Lincoln Lawyer is a movie starring Matthew McConaughey, Marisa Tomei, and Ryan Phillippe. A lawyer defending a wealthy man begins to believe his client is guilty of more than just one crime.",https://www.imdb.com/video/imdb/vi1627364121,tt1189340,7.3,84,Cinemascore,NA
The Music Never Stopped,The Music Never Stopped,2011,"The Music Never Stopped is a movie starring Lou Taylor Pucci, J.K. Simmons, and Julia Ormond. Tale of a father who struggles to bond with his estranged son Gabriel, after Gabriel suffers from a brain tumor that prevents him from...",https://www.imdb.com/video/imdb/vi108435993,tt1613062,7.5,67,Cinemascore,NA
Tornado Alley,NA,2011,NA,NA,NA,NA,,Cinemascore,NA
Win Win,Win Win,2011,"Win Win is a movie starring Paul Giamatti, Amy Ryan, and Jeffrey Tambor. A struggling lawyer and volunteer wrestling coach's chicanery comes back to haunt him when the teenage grandson of the client he has double-crossed comes into...",https://www.imdb.com/video/imdb/vi1913297433,tt1606392,7.1,,Cinemascore,NA
Winter In Wartime,NA,2011,NA,NA,NA,NA,75,Cinemascore,NA
Diary Of A Wimpy Kid 2,Diary of a Wimpy Kid: Rodrick Rules,2011,"Diary of a Wimpy Kid: Rodrick Rules is a movie starring Zachary Gordon, Devon Bostick, and Robert Capron. Back in middle school after summer vacation, Greg Heffley and his older brother Rodrick must deal with their parents'...",https://www.imdb.com/video/imdb/vi144349977,tt1650043,6.5,,Cinemascore,NA
Miral,Miral,2011,"Miral is a movie starring Freida Pinto, Hiam Abbass, and Willem Dafoe. A drama centered on an orphaned Palestinian girl growing up in the wake of Arab-Israeli war who finds herself drawn into the conflict.",https://www.imdb.com/video/imdb/vi1245944345,tt1366409,6.2,17,Cinemascore,NA
Potiche,Potiche,2011,"Potiche is a movie starring Catherine Deneuve, Gérard Depardieu, and Fabrice Luchini. When her husband is taken hostage by his striking employees, a trophy wife (Deneuve) takes the reins of the family business and proves to be a...",https://www.imdb.com/video/imdb/vi1380096537,tt1521848,6.4,83,Cinemascore,NA
Suck,Vampires Suck,2011,"Vampires Suck is a movie starring Jenn Proske, Matt Lanter, and Diedrich Bader. A spoof of vampire-themed movies. Teenager, Becca finds herself torn between 2 boys. As she and her friends wrestle with a number of different dramas,...",https://www.imdb.com/video/imdb/vi3717727769,tt1666186,3.4,,Cinemascore,NA
Sucker Punch,Sucker Punch,2011,"Sucker Punch is a movie starring Emily Browning, Vanessa Hudgens, and Abbie Cornish. A young girl is institutionalized by her abusive stepfather, retreating to an alternative reality as a coping strategy, envisioning a plan to help...",https://www.imdb.com/video/imdb/vi107256089,tt0978764,6.0,,Cinemascore,NA
White Irish Drinkers,White Irish Drinkers,2011,"White Irish Drinkers is a movie starring Nick Thurston, Geoffrey Wigdor, and Stephen Lang. Brooklyn, 1975: two brothers looking for a way out of their working-class neighborhood make a pact to rob a local theater on the night of a...",https://www.imdb.com/video/imdb/vi2745343257,tt1550524,6.8,45,Cinemascore,NA
Hop,Hop,2011,"Hop is a movie starring Russell Brand, James Marsden, and Elizabeth Perkins. E.B., the Easter Bunny's teenage son, heads to Hollywood, determined to become a drummer in a rock 'n' roll band. In LA, he's taken in by Fred after the...",https://www.imdb.com/video/imdb/vi2357828889,tt1411704,5.4,,Cinemascore,NA
In A Better World,Hævnen,2011,"Hævnen is a movie starring Mikael Persbrandt, Trine Dyrholm, and Markus Rygaard. The lives of two Danish families cross each other, and an extraordinary but risky friendship comes into bud. But loneliness, frailty and sorrow lie in...",https://www.imdb.com/video/imdb/vi1945869593,tt1340107,7.6,78,Cinemascore,NA
Insidious,Insidious,2011,"Insidious is a movie starring Patrick Wilson, Rose Byrne, and Ty Simpkins. A family looks to prevent evil spirits from trapping their comatose child in a realm called The Further.",https://www.imdb.com/video/imdb/vi1929288729,tt1591095,6.8,66,Cinemascore,NA
Source Code,Source Code,2011,"Source Code is a movie starring Jake Gyllenhaal, Michelle Monaghan, and Vera Farmiga. A soldier wakes up in someone else's body and discovers he's part of an experimental government program to find the bomber of a commuter train. A...",https://www.imdb.com/video/imdb/vi3948911129,tt0945513,7.5,91,Cinemascore,NA
Super,Super,2011,"Super is a movie starring Rainn Wilson, Ellen Page, and Liv Tyler. After his wife falls under the influence of a drug dealer, an everyday guy transforms himself into Crimson Bolt, a superhero with the best intentions, but lacking in...",https://www.imdb.com/video/imdb/vi3768753433,tt1512235,6.7,,Cinemascore,NA
Trust,Trust,2011,"Trust is a movie starring Clive Owen, Catherine Keener, and Liana Liberato. A teenage girl is targeted by an online sexual predator.",https://www.imdb.com/video/imdb/vi1987877401,tt1529572,6.9,,Cinemascore,NA
American Bill Hicks Story,American: The Bill Hicks Story,2011,"American: The Bill Hicks Story is a movie starring Bill Hicks, Dwight Slade, and Mary Hicks. Photo-animated feature documentary, uniquely narrated by the 10 people who knew Bill best.",https://www.imdb.com/video/imdb/vi2896796953,tt1179947,7.8,,Cinemascore,NA
Arthur,Arthur,2011,"Arthur is a movie starring Russell Brand, Helen Mirren, and Jennifer Garner. A drunken playboy stands to lose a wealthy inheritance when he falls for a woman his family doesn't like.",https://www.imdb.com/video/imdb/vi2575079961,tt1334512,5.7,,Cinemascore,NA
Born To Be Wild,NA,2011,NA,NA,NA,NA,,Cinemascore,NA
Hanna,Hanna,2011,"Hanna is a movie starring Saoirse Ronan, Cate Blanchett, and Eric Bana. A sixteen-year-old girl who was raised by her father to be the perfect assassin is dispatched on a mission across Europe, tracked by a ruthless intelligence...",https://www.imdb.com/video/imdb/vi984063257,tt0993842,6.8,72,Cinemascore,NA
Henry's Crime,Henry's Crime,2011,"Henry's Crime is a movie starring Keanu Reeves, Vera Farmiga, and James Caan. Released from prison for a crime he didn't commit, an ex-con targets the same bank he was sent away for robbing.",https://www.imdb.com/video/imdb/vi3733691673,tt1220888,6.0,,Cinemascore,NA
Meek's Cutoff,Meek's Cutoff,2011,"Meek's Cutoff is a movie starring Michelle Williams, Bruce Greenwood, and Paul Dano. Settlers traveling through the Oregon desert in 1845 find themselves stranded in harsh conditions.",https://www.imdb.com/video/imdb/vi3293026841,tt1518812,6.5,86,Cinemascore,NA
Meet Monica Velour,Meet Monica Velour,2011,"Meet Monica Velour is a movie starring Kim Cattrall, Dustin Ingram, and Brian Dennehy. When an awkward teen meets his favorite porn star, whose career peaked in the '80s, an unexpected friendship follows as the young man gets a...",https://www.imdb.com/video/imdb/vi948673817,tt1291549,5.8,48,Cinemascore,NA
Soul Surfer,Soul Surfer,2011,"Soul Surfer is a movie starring AnnaSophia Robb, Dennis Quaid, and Helen Hunt. Teenage surfer Bethany Hamilton overcomes the odds and her own fears of returning to the water after losing her left arm in a shark attack.",https://www.imdb.com/video/imdb/vi1864210969,tt1596346,7.0,45,Cinemascore,NA
Your Highness,Your Highness,2011,"Your Highness is a movie starring Danny McBride, Natalie Portman, and James Franco. When Prince Fabious's bride is kidnapped, he goes on a quest to rescue her... accompanied by his lazy useless brother Thadeous.",https://www.imdb.com/video/imdb/vi2846137113,tt1240982,5.5,27,Cinemascore,NA
Atlas Shrugged,Atlas Shrugged: Part I,2011,"Atlas Shrugged: Part I is a movie starring Taylor Schilling, Grant Bowler, and Matthew Marsden. Railroad executive Dagny Taggart and steel mogul Henry Rearden form an alliance to fight the increasingly authoritarian government of...",https://www.imdb.com/video/imdb/vi1947508249,tt0480239,5.7,12,Cinemascore,NA
Princess of Montpensier,La princesse de Montpensier,2011,"La princesse de Montpensier is a movie starring Mélanie Thierry, Lambert Wilson, and Gaspard Ulliel. Bertrand Tavernier is in top form with this gripping, superbly mounted drama set against the savage Catholic/Protestant wars that...",https://www.imdb.com/video/imdb/vi1610005785,tt1599975,6.4,,Cinemascore,NA
Rio,Rio,2011,"Rio is a movie starring Jesse Eisenberg, Anne Hathaway, and George Lopez. When Blu, a domesticated macaw from small-town Minnesota, meets the fiercely independent Jewel, he takes off on an adventure to Rio de Janeiro with the bird...",https://www.imdb.com/video/imdb/vi470260249,tt1436562,6.9,72,Cinemascore,NA
Scream 4,Scream 4,2011,"Scream 4 is a movie starring Neve Campbell, Courteney Cox, and David Arquette. Ten years have passed, and Sidney Prescott, who has put herself back together thanks in part to her writing, is visited by the Ghostface Killer.",https://www.imdb.com/video/imdb/vi1138597145,tt1262416,6.1,60,Cinemascore,NA
The Conspirator,The Conspirator,2011,"The Conspirator is a movie starring Robin Wright, James McAvoy, and Tom Wilkinson. Mary Surratt is the lone female charged as a co-conspirator in the assassination trial of Abraham Lincoln. As the whole nation turns against her, she...",https://www.imdb.com/video/imdb/vi3695417881,tt0968264,6.9,55,Cinemascore,NA
African Cats,African Cats,2011,"African Cats is a movie starring Samuel L. Jackson, Patrick Stewart, and Mara. A nature documentary centered on two cat families and how they teach their cubs the ways of the wild.",https://www.imdb.com/video/imdb/vi2442172441,tt1223236,7.6,73,Cinemascore,NA
Deep Gold,Deep Gold,2011,"Deep Gold is a movie starring Bebe Pham, Jaymee Ong, and Michael Gleissner. Deep Gold follows Amy Sanchez, a champion free diver who, along with her sister Jess, find themselves thrown into the middle of a deadly conspiracy. After a...",https://www.imdb.com/video/imdb/vi2131926297,tt0929742,3.0,,Cinemascore,NA
Incendies,Incendies,2011,"Incendies is a movie starring Lubna Azabal, Mélissa Désormeaux-Poulin, and Maxim Gaudette. Twins journey to the Middle East to discover their family history and fulfill their mother's last wishes.",https://www.imdb.com/video/imdb/vi722049561,tt1255953,8.3,93,Cinemascore,NA
Legend Of The Fist,Jing wu feng yun: Chen Zhen,2011,"Jing wu feng yun: Chen Zhen is a movie starring Donnie Yen, Alex Ahlstrom, and Qi Shu. Seven years after the apparent death of Chen Zhen, who was shot after discovering who was responsible for his teacher's death (Huo Yuanjia) in...",https://www.imdb.com/video/imdb/vi934386969,tt1456661,6.3,,Cinemascore,NA
Madea's Big Happy Family,Madea's Big Happy Family,2011,"Madea's Big Happy Family is a movie starring Tyler Perry, Loretta Devine, and Shad Moss. The crazy and comical Mabel Simmons, otherwise known as Madea, tries to wrangle her fighting family together for a family dinner regarding the...",https://www.imdb.com/video/imdb/vi3980892697,tt1787759,4.7,37,Cinemascore,NA
