movie name,imdb name,year,description,trailer link,movie id,imdb score,rotten score,cinema score,user score
Outside Satan,Hors Satan,2013,"Hors Satan is a movie starring David Dewaele, Alexandra Lemâtre, and Christophe Bon. In a village on the French Opal Coast, a drifter engages in a perplexing relationship with a young woman who has suffered abuse.",NA,tt1666168,6.3,,Cinemascore,NA
The Last Stand,The Last Stand,2013,"The Last Stand is a movie starring Arnold Schwarzenegger, Forest Whitaker, and Johnny Knoxville. The leader of a drug cartel busts out of a courthouse and speeds to the Mexican border, where the only thing in his path is a sheriff...",https://www.imdb.com/video/imdb/vi2247337753,tt1549920,6.3,,Cinemascore,NA
Hansel And Gretel Witch Hunters,Hansel & Gretel: Witch Hunters,2013,"Hansel & Gretel: Witch Hunters is a movie starring Jeremy Renner, Gemma Arterton, and Peter Stormare. Hansel & Gretel are bounty hunters who track and kill witches all over the world. As the fabled Blood Moon approaches, the...",https://www.imdb.com/video/imdb/vi1709876249,tt1428538,6.1,15,Cinemascore,NA
Happy People: A Year in the Taiga,NA,2013,NA,NA,NA,NA,88,Cinemascore,NA
John Dies At The End,John Dies at the End,2013,"John Dies at the End is a movie starring Chase Williamson, Rob Mayes, and Paul Giamatti. A new street drug that sends its users across time and dimensions has one drawback: some people return no longer human. Can two college...",https://www.imdb.com/video/imdb/vi643671065,tt1783732,6.4,60,Cinemascore,NA
Knife Fight,Knife Fight,2013,"Knife Fight is a movie starring Rob Lowe, Jamie Chung, and Julie Bowen. A political strategist juggling three clients questions whether or not to take the high road as the ugly side of his work begins to haunt him.",https://www.imdb.com/video/imdb/vi2821957401,tt1931466,5.1,28,Cinemascore,NA
Movie 43,Movie 43,2013,"Movie 43 is a movie starring Emma Stone, Stephen Merchant, and Richard Gere. A series of interconnected short films follows a washed-up producer as he pitches insane story lines featuring some of the biggest stars in Hollywood.",https://www.imdb.com/video/imdb/vi1305061145,tt1333125,4.3,5,Cinemascore,NA
Parker,NA,2013,NA,NA,NA,NA,,Cinemascore,NA
Yossi,Yossi,2013,"Yossi is a movie starring Ohad Knoller, Shlomo Sadan, and Oz Zehavi. This sequel to Yossi and Jagger finds Dr. Yossi Gutmann reminiscing about his love ten years after his death; however, as he encounters a group of young soldiers,...",https://www.imdb.com/video/imdb/vi1070573337,tt1934269,7.0,89,Cinemascore,NA
Bullet To The Head,Bullet to the Head,2013,"Bullet to the Head is a movie starring Sylvester Stallone, Jason Momoa, and Christian Slater. After watching their respective partners die, a New Orleans hitman and a Washington, D.C. detective form an alliance in order to bring...",https://www.imdb.com/video/imdb/vi3274089497,tt1308729,5.7,46,Cinemascore,NA
Koch,"Crazy, Stupid, Love.",2013,"Crazy, Stupid, Love. is a movie starring Steve Carell, Ryan Gosling, and Julianne Moore. A middle-aged husband's life changes dramatically when his wife asks him for a divorce. He seeks to rediscover his manhood with the help of a...",https://www.imdb.com/video/imdb/vi3722091801,tt1570728,7.4,90,Cinemascore,NA
Sound City,Sound City,2013,"Sound City is a movie starring Trent Reznor, Tom Petty, and Mick Fleetwood. A documentary on the fabled recording studio that was located in Van Nuys, California.",https://www.imdb.com/video/imdb/vi2090772249,tt2306745,7.8,98,Cinemascore,NA
The Gatekeepers,The Gatekeepers,2013,"The Gatekeepers is a movie starring Ami Ayalon, Avraham Shalom, and Avi Dichter. A documentary featuring interviews with all surviving former heads of Shin Bet, the Israeli security agency whose activities and membership are closely...",https://www.imdb.com/video/imdb/vi3741296409,tt2309788,7.6,94,Cinemascore,NA
The Haunting In Connecticut 2: Ghosts of Georgia,The Haunting in Connecticut 2: Ghosts of Georgia,2013,"The Haunting in Connecticut 2: Ghosts of Georgia is a movie starring Abigail Spencer, Chad Michael Murray, and Katee Sackhoff. A young family moves into a historic home in Georgia, only to learn they are not the house's only...",https://www.imdb.com/video/imdb/vi636790553,tt1457765,5.3,19,Cinemascore,NA
Warm Bodies,Warm Bodies,2013,"Warm Bodies is a movie starring Nicholas Hoult, Teresa Palmer, and John Malkovich. After a highly unusual zombie saves a still-living girl from an attack, the two form a relationship that sets in motion events that might transform...",https://www.imdb.com/video/imdb/vi2717760793,tt1588173,6.9,82,Cinemascore,NA
Charles Swan,A Glimpse Inside the Mind of Charles Swan III,2013,"A Glimpse Inside the Mind of Charles Swan III is a movie starring Charlie Sheen, Jason Schwartzman, and Bill Murray. A graphic designer's enviable life slides into despair when his girlfriend breaks up with him.",https://www.imdb.com/video/imdb/vi4103710489,tt2044729,4.8,,Cinemascore,NA
Identity Thief,Identity Thief,2013,"Identity Thief is a movie starring Jason Bateman, Melissa McCarthy, and John Cho. Mild mannered businessman Sandy Patterson travels from Denver to Florida to confront the deceptively harmless looking woman who has been living it up...",https://www.imdb.com/video/imdb/vi618833689,tt2024432,5.7,19,Cinemascore,NA
Lore		,Lore,2013,"Lore is a movie starring Saskia Rosendahl, Kai-Peter Malina, and Nele Trebs. As the Allies sweep across Germany, Lore leads her siblings on a journey that exposes them to the truth of their parents' beliefs. An encounter with a...",https://www.imdb.com/video/imdb/vi2971903769,tt1996310,7.1,,Cinemascore,NA
Side Effects,Side Effects,2013,"Side Effects is a movie starring Rooney Mara, Channing Tatum, and Jude Law. A young woman's world unravels when a drug prescribed by her psychiatrist has unexpected side effects.",https://www.imdb.com/video/imdb/vi2365630233,tt2053463,7.1,11,Cinemascore,NA
Top Gun,Top Guns,2013,"Top Guns is a TV series starring Colby Donaldson, Trent Griswold, and Todd Abrams. Games show where contestants complete marksmen related tasks to eventually be crowned top shot",NA,tt2358767,7.6,,Cinemascore,NA
Beautiful Creatures (2013),Beautiful Creatures,2013,"Beautiful Creatures is a movie starring Alice Englert, Viola Davis, and Emma Thompson. Ethan longs to escape his small Southern town. He meets a mysterious new girl, Lena. Together, they uncover dark secrets about their respective...",https://www.imdb.com/video/imdb/vi3693782809,tt1559547,6.1,,Cinemascore,NA
Die Hard 5: A Good Day to Die Hard,A Good Day to Die Hard,2013,"A Good Day to Die Hard is a movie starring Bruce Willis, Jai Courtney, and Sebastian Koch. John McClane travels to Russia to help out his seemingly wayward son, Jack, only to discover that Jack is a CIA operative working undercover,...",https://www.imdb.com/video/imdb/vi1541121817,tt1606378,5.3,,Cinemascore,NA
Safe Haven,Safe Haven,2013,"Safe Haven is a movie starring Julianne Hough, Josh Duhamel, and Cobie Smulders. A young woman with a mysterious past lands in Southport, North Carolina where her bond with a widower forces her to confront the dark secret that...",https://www.imdb.com/video/imdb/vi2406786073,tt1702439,6.7,13,Cinemascore,NA
Saving Lincoln,Saving Lincoln,2013,"Saving Lincoln is a movie starring Tom Amandes, Lea Coco, and Penelope Ann Miller. The true story of Abraham Lincoln and his bodyguard, U.S. Marshal Ward Hill Lamon. This unique film features sets created from actual Civil War...",https://www.imdb.com/video/imdb/vi3576211225,tt2034098,5.4,27,Cinemascore,NA
Escape From Planet Earth,Escape from Planet Earth,2013,"Escape from Planet Earth is a movie starring Brendan Fraser, Sarah Jessica Parker, and Jessica Alba. Astronaut Scorch Supernova finds himself caught in a trap when he responds to an SOS from a notoriously dangerous alien planet.",https://www.imdb.com/video/imdb/vi1950917657,tt0765446,5.9,,Cinemascore,NA
Like Someone In Love,Like Someone in Love,2013,"Like Someone in Love is a movie starring Rin Takanashi, Tadashi Okuno, and Ryo Kase. In Tokyo, a young sex worker develops an unexpected connection with a widower over a period of two days.",https://www.imdb.com/video/imdb/vi1309320985,tt1843287,7.0,83,Cinemascore,NA
Bless Me Ultima,"Bless Me, Ultima",2013,"Bless Me, Ultima is a movie starring Luke Ganalon, Joseph Garcia, and Miriam Colon. A drama set in New Mexico during WWII, centered on the relationship between a young man and an elderly medicine woman who helps him contend with the...",https://www.imdb.com/video/imdb/vi3758335769,tt1390398,6.4,69,Cinemascore,NA
Camp,Wet Hot American Summer: First Day of Camp,2013,"Wet Hot American Summer: First Day of Camp is a TV series starring Marguerite Moreau, Zak Orth, and Paul Rudd. Follows the counselors and campers on their first day at Camp Firewood in the summer of 1981.",https://www.imdb.com/video/imdb/vi1029484569,tt4341500,7.4,64,Cinemascore,NA
Dark Skies,Dark Skies,2013,"Dark Skies is a movie starring Keri Russell, Jake Brennan, and Josh Hamilton. As the Barrett family's peaceful suburban life is rocked by an escalating series of disturbing events, they come to learn that a terrifying and deadly...",https://www.imdb.com/video/imdb/vi1865656089,tt2387433,6.3,,Cinemascore,NA
Flow,Flowers in the Attic,2013,"Flowers in the Attic is a TV movie starring Heather Graham, Ellen Burstyn, and Kiernan Shipka. After the sudden death of their father, four children face cruel treatment from their ruthless grandmother.",https://www.imdb.com/video/imdb/vi3097733913,tt3074694,6.1,,Cinemascore,NA
Kai Po Che,Kai po che!,2013,"Kai po che! is a movie starring Amit Sadh, Sushant Singh Rajput, and Rajkummar Rao. Three friends growing up in India at the turn of the millennium set out to open a training academy to produce the country's next cricket stars.",https://www.imdb.com/video/imdb/vi2820519961,tt2213054,7.6,76,Cinemascore,NA
Snitch,Snitch,2013,"Snitch is a movie starring Dwayne Johnson, Susan Sarandon, and Jon Bernthal. A father goes undercover for the DEA in order to free his son, who was imprisoned after being set up in a drug deal.",https://www.imdb.com/video/imdb/vi1168877337,tt0882977,6.4,,Cinemascore,NA
21 And Over,21 & Over,2013,"21 & Over is a movie starring Miles Teller, Justin Chon, and Jonathan Keltz. The night before his big medical school interview, a promising student celebrates his 21st birthday with his two best friends.",https://www.imdb.com/video/imdb/vi4080248601,tt1711425,5.8,25,Cinemascore,NA
A Place At The Table,A Place at the Table,2013,"A Place at the Table is a movie starring Jeff Bridges, Tom Colicchio, and Ken Cook. A documentary that investigates incidents of hunger experienced by millions of Americans, and proposed solutions to the problem.",https://www.imdb.com/video/imdb/vi1983817497,tt1736049,6.9,,Cinemascore,NA
Crazy Stupid Love,"Crazy, Stupid, Love.",2013,"Crazy, Stupid, Love. is a movie starring Steve Carell, Ryan Gosling, and Julianne Moore. A middle-aged husband's life changes dramatically when his wife asks him for a divorce. He seeks to rediscover his manhood with the help of a...",https://www.imdb.com/video/imdb/vi3722091801,tt1570728,7.4,,Cinemascore,NA
Hava Nagila: The Movie,Hava Nagila: The Movie,2013,"Hava Nagila: The Movie is a movie starring Harry Belafonte, Regina Spektor, and Glen Campbell. A documentary on the history, mystery, and meaning of the ubiquitous Jewish standard that follows the around-the-world journey of the...",https://www.imdb.com/video/imdb/vi1849665305,tt2244856,5.8,89,Cinemascore,NA
Jack The Giant Slayer,Jack the Giant Slayer,2013,"Jack the Giant Slayer is a movie starring Nicholas Hoult, Stanley Tucci, and Ewan McGregor. The ancient war between humans and a race of giants is reignited when Jack, a young farmhand fighting for a kingdom and the love of a...",https://www.imdb.com/video/imdb/vi830449433,tt1351685,6.2,53,Cinemascore,NA
Last Exorcism,The Last Exorcism Part II,2013,"The Last Exorcism Part II is a movie starring Ashley Bell, Julia Garner, and Spencer Treat Clark. As Nell Sweetzer tries to build a new life after the events of the first movie, the evil force that once possessed her returns with an...",https://www.imdb.com/video/imdb/vi3376064281,tt2034139,4.0,72,Cinemascore,NA
Leviathan,Leviafan,2013,"Leviafan is a movie starring Aleksey Serebryakov, Elena Lyadova, and Roman Madyanov. In a Russian coastal town, Kolya is forced to fight the corrupt mayor when he is told that his house will be demolished. He recruits a lawyer...",https://www.imdb.com/video/imdb/vi869838617,tt2802154,7.6,17,Cinemascore,NA
Phantom,NA,2013,NA,NA,NA,NA,,Cinemascore,NA
Stoker,Stoker,2013,"Stoker is a movie starring Mia Wasikowska, Nicole Kidman, and Matthew Goode. After India's father dies, her Uncle Charlie, whom she never knew existed, comes to live with her and her unstable mother. She comes to suspect this...",https://www.imdb.com/video/imdb/vi639936281,tt1682180,6.8,,Cinemascore,NA
The Condemned,Los condenados,2013,"Los condenados is a movie starring Cristina Rodlo, René Monclova, and Axel Anderson. Determined to restore her dying father's reputation, Ana travels to the remote town of Rosales. Decades ago, he settled there and opened his first...",https://www.imdb.com/video/imdb/vi3796281113,tt1980959,5.5,,Cinemascore,NA
The Last Exorcism Part 2,The Last Exorcism Part II,2013,"The Last Exorcism Part II is a movie starring Ashley Bell, Julia Garner, and Spencer Treat Clark. As Nell Sweetzer tries to build a new life after the events of the first movie, the evil force that once possessed her returns with an...",https://www.imdb.com/video/imdb/vi3376064281,tt2034139,4.0,,Cinemascore,NA
The Lost Medallion,The Lost Medallion: The Adventures of Billy Stone,2013,"The Lost Medallion: The Adventures of Billy Stone is a movie starring William Brent, John Marengo, and Sammi Hanratty. A man who stops into a foster home to drop off some donations soon tells the kids a story about two teenage...",https://www.imdb.com/video/imdb/vi675587865,tt1390539,4.8,,Cinemascore,NA
The Sweeney,The Sweeney,2013,"The Sweeney is a movie starring Ray Winstone, Plan B, and Hayley Atwell. A hardened detective in the Flying Squad of London's Metropolitan police. Based on the '70s UK TV show.",https://www.imdb.com/video/imdb/vi791127833,tt0857190,6.1,45,Cinemascore,NA
War Witch,Rebelle,2013,"Rebelle is a movie starring Rachel Mwanza, Alain Lino Mic Eli Bastien, and Serge Kanyinda. Somewhere in Sub-Saharan Africa, Komona, a 14-year-old girl, tells her unborn child growing inside her the story of her life since she has...",https://www.imdb.com/video/imdb/vi3100354329,tt1820488,7.1,94,Cinemascore,NA
Girl Rising,Girl Rising,2013,"Girl Rising is a movie starring Amina, Azmera, and Arindol Bagchi. This film follows 9 girls from Haiti, Nepal, Ethiopia, India, Egypt, Peru, Cambodia, Sierra Leone, and Afghanistan on their journey to education.",https://www.imdb.com/video/imdb/vi1235068441,tt2444946,7.1,89,Cinemascore,NA
Beyond The Hills,Dupa dealuri,2013,"Dupa dealuri is a movie starring Cosmina Stratan, Cristina Flutur, and Valeriu Andriuta. The friendship between two young women who grew up in the same orphanage; one has found refuge at a convent in Romania and refuses to leave...",https://www.imdb.com/video/imdb/vi877963033,tt2258281,7.5,90,Cinemascore,NA
Dead Man Down,Dead Man Down,2013,"Dead Man Down is a movie starring Colin Farrell, Noomi Rapace, and Dominic Cooper. In New York City, a crime lord's right-hand man is helped by a woman seeking retribution.",https://www.imdb.com/video/imdb/vi1455728409,tt2101341,6.5,39,Cinemascore,NA
Don't Stop Believin': Everyman's Journey,Don't Stop Believin': Everyman's Journey,2013,"Don't Stop Believin': Everyman's Journey is a movie starring Arnel Pineda, Neal Schon, and Jonathan Cain. A documentary on Arnel Pineda, who was plucked from YouTube to become the new singer for the rock & roll band, Journey.",https://www.imdb.com/video/imdb/vi1298245401,tt1308756,7.0,64,Cinemascore,NA
Emperor,Emperor,2013,"Emperor is a movie starring Matthew Fox, Colin Moy, and Tommy Lee Jones. As the Japanese surrender at the end of World War II, General Fellers is tasked with deciding if Emperor Hirohito will be hanged as a war criminal. Influencing...",https://www.imdb.com/video/imdb/vi790800153,tt2103264,6.5,,Cinemascore,NA
Greedy Lying Bastards,Greedy Lying Bastards,2013,"Greedy Lying Bastards is a movie starring Enoch Adams, George W. Bush, and Philip Cooney. Melting sea ice, glacier loss and rising sea levels. Severe droughts and wildfires. Increasingly severe tornadoes, hurricanes, and flooding....",https://www.imdb.com/video/imdb/vi1092790041,tt2069784,5.7,67,Cinemascore,NA
Oz The Great And Powerful,Oz the Great and Powerful,2013,"Oz the Great and Powerful is a movie starring James Franco, Michelle Williams, and Rachel Weisz. A frustrated circus magician from Kansas is transported to a magical land called Oz, where he will have to fulfill a prophecy to become...",https://www.imdb.com/video/imdb/vi3322455833,tt1623205,6.3,58,Cinemascore,NA
Somebody Up There Likes Me,Somebody Up There Likes Me,2013,"Somebody Up There Likes Me is a movie starring Nick Offerman, Keith Poulson, and Jess Weixler. A comedy about a man, his best friend, and the woman they both adore watching their lives fly by.",https://www.imdb.com/video/imdb/vi3036784409,tt2014346,5.8,82,Cinemascore,NA
The ABCs Of Death,The ABCs of Death,2013,"The ABCs of Death is a movie starring Ingrid Bolsø Berdal, Iván González, and Kyra Zagorsky. A 26-chapter anthology that showcases death in all its vicious wonder and brutal beauty.",https://www.imdb.com/video/imdb/vi4236683033,tt1935896,4.7,37,Cinemascore,NA
The Girl,The Girl with the Dragon Tattoo,2013,"The Girl with the Dragon Tattoo is a movie starring Daniel Craig, Rooney Mara, and Christopher Plummer. Journalist Mikael Blomkvist is aided in his search for a woman who has been missing for forty years by Lisbeth Salander, a young...",https://www.imdb.com/video/imdb/vi3830160409,tt1568346,7.8,,Cinemascore,NA
The Monk,Xi you ji: Da nao tian gong,2013,"Xi you ji: Da nao tian gong is a movie starring Donnie Yen, Yun-Fat Chow, and Aaron Kwok. A monkey born from heavenly stone acquires supernatural powers and must battle the armies of both gods and demons to find his place in the...",NA,tt1717715,4.9,,Cinemascore,NA
The Silence,NA,2013,NA,NA,NA,NA,30,Cinemascore,NA
The We And The I,The We and the I,2013,"The We and the I is a movie starring Michael Brodie, Teresa Lynn, and Raymond Delgado. A look at the lives of a group of teenagers who ride the same bus route and how their relationships change and evolve on the last day of school.",https://www.imdb.com/video/imdb/vi617194009,tt1618445,6.1,70,Cinemascore,NA
From Up On Poppy Hill,Kokuriko-zaka kara,2013,"Kokuriko-zaka kara is a movie starring Sarah Bolger, Chris Noth, and Anton Yelchin. A group of Yokohama teens look to save their school's clubhouse from the wrecking ball in preparations for the 1964 Tokyo Olympics.",https://www.imdb.com/video/imdb/vi2859509529,tt1798188,7.4,86,Cinemascore,NA
Ginger and Rosa,Ginger & Rosa,2013,"Ginger & Rosa is a movie starring Elle Fanning, Alice Englert, and Annette Bening. A look at the lives of two teenage girls - inseparable friends Ginger and Rosa -- growing up in 1960s London as the Cuban Missile Crisis looms, and...",https://www.imdb.com/video/imdb/vi1910220569,tt2115295,6.3,78,Cinemascore,NA
Gingerclown,Gingerclown,2013,"Gingerclown is a movie starring Ashley Lloyd, Erin Hayes, and Tim Curry. To impress the girl of his dreams, Sam enters an old amusement park, where torturous monsters roam the grounds.",https://www.imdb.com/video/imdb/vi395748889,tt2065945,3.1,,Cinemascore,NA
Spring Breakers,Spring Breakers,2013,"Spring Breakers is a movie starring Vanessa Hudgens, Selena Gomez, and Ashley Benson. Four college girls hold up a restaurant in order to fund their spring break vacation. While partying, drinking, and taking drugs, they are...",https://www.imdb.com/video/imdb/vi3191842585,tt2101441,5.3,67,Cinemascore,NA
The Call,The Call,2013,"The Call is a movie starring Halle Berry, Evie Thompson, and Abigail Breslin. When a veteran 911 operator takes a life-altering call from a teenage girl who has just been abducted, she realizes that she must confront a killer from...",https://www.imdb.com/video/imdb/vi290891545,tt1911644,6.7,,Cinemascore,NA
The Incredible Burt Wonderstone,The Incredible Burt Wonderstone,2013,"The Incredible Burt Wonderstone is a movie starring Steve Carell, Luke Vanek, and Steve Buscemi. A veteran Vegas magician tries to revive his career after his longtime partner quits, he gets fired from his casino act, and an edgy...",https://www.imdb.com/video/imdb/vi1172875033,tt0790628,5.9,37,Cinemascore,NA
Upside Down,Upside Down,2013,"Upside Down is a movie starring Jim Sturgess, Kirsten Dunst, and Timothy Spall. Adam and Eden fell in love as teens despite the fact that they live on twinned worlds with gravities that pull in opposite directions. Ten years after a...",https://www.imdb.com/video/imdb/vi219391769,tt1374992,6.4,,Cinemascore,NA
Admission,Admission,2013,"Admission is a movie starring Tina Fey, Paul Rudd, and Nat Wolff. A Princeton admissions officer who is up for a major promotion takes a professional risk after she meets a college-bound alternative school kid who just might be the...",https://www.imdb.com/video/imdb/vi1877452569,tt1814621,5.7,38,Cinemascore,NA
Gimme The Loot,Gimme the Loot,2013,"Gimme the Loot is a movie starring Ty Hickson, Tashiana Washington, and Joshua Rivera. When their latest work is buffed by a rival crew, two determined graffiti writers embark on an elaborate plan to bomb the ultimate location: the...",https://www.imdb.com/video/imdb/vi3344148249,tt2139919,6.6,91,Cinemascore,NA
InAPPropriate Comedy,InAPPropriate Comedy,2013,"InAPPropriate Comedy is a movie starring Adrien Brody, Lindsay Lohan, and Michelle Rodriguez. In this comedy film, a computer tablet full of the world's most hilariously offensive apps breaks through the borders of political...",NA,tt1754811,2.8,,Cinemascore,NA
My Brother The Devil,My Brother the Devil,2013,"My Brother the Devil is a movie starring James Krishna Floyd, Elarica Johnson, and Fady Elsayed. Two teenage brothers must face their own prejudices head on if they are to survive the perils of being British Arabs growing up on the...",https://www.imdb.com/video/imdb/vi1520281113,tt2076897,6.6,90,Cinemascore,NA
New World,Sinsegye,2013,"Sinsegye is a movie starring Jung-jae Lee, Min-sik Choi, and Jung-min Hwang. An undercover cop finds it difficult to play both a cop and a goon.",https://www.imdb.com/video/imdb/vi932816409,tt2625030,7.6,,Cinemascore,NA
Olympus Has Fallen,Olympus Has Fallen,2013,"Olympus Has Fallen is a movie starring Gerard Butler, Aaron Eckhart, and Morgan Freeman. Disgraced Secret Service agent (and former presidential guard) Mike Banning finds himself trapped inside the White House in the wake of a...",https://www.imdb.com/video/imdb/vi3461588761,tt2302755,6.5,49,Cinemascore,NA
The Croods,The Croods,2013,"The Croods is a movie starring Nicolas Cage, Ryan Reynolds, and Emma Stone. After their cave is destroyed, a caveman family must trek through an unfamiliar fantastical world with the help of an inventive boy.",https://www.imdb.com/video/imdb/vi126265113,tt0481499,7.2,71,Cinemascore,NA
The Sapphires,The Sapphires,2013,"The Sapphires is a movie starring Chris O'Dowd, Deborah Mailman, and Jessica Mauboy. It's 1968, and four young, talented Australian Aboriginal girls learn about love, friendship and war when their all-girl group The Sapphires...",https://www.imdb.com/video/imdb/vi1769383705,tt1673697,7.0,91,Cinemascore,NA
Blancanieves,Blancanieves,2013,"Blancanieves is a movie starring Maribel Verdú, Emilio Gavira, and Daniel Giménez Cacho. A twist on the Snow White fairy tale that is set in 1920s Seville and centered on a female bullfighter.",https://www.imdb.com/video/imdb/vi1854646041,tt1854513,7.5,94,Cinemascore,NA
GI Joe 2,G.I. Joe: Retaliation,2013,"G.I. Joe: Retaliation is a movie starring Dwayne Johnson, Channing Tatum, and Adrianne Palicki. The G.I. Joes are not only fighting their mortal enemy Cobra; they are forced to contend with threats from within the government that...",https://www.imdb.com/video/imdb/vi758032153,tt1583421,5.8,29,Cinemascore,NA
Mental,Mental,2013,"Mental is a movie starring Toni Collette, Anthony LaPaglia, and Liev Schreiber. A charismatic, crazy hothead transforms a family's life when she becomes the nanny of five girls whose mother has cracked from her husband's political...",https://www.imdb.com/video/imdb/vi3378620185,tt1655416,6.2,,Cinemascore,NA
Place Beyond The Pines,The Place Beyond the Pines,2013,"The Place Beyond the Pines is a movie starring Ryan Gosling, Bradley Cooper, and Eva Mendes. A motorcycle stunt rider turns to robbing banks as a way to provide for his lover and their newborn child, a decision that puts him on a...",https://www.imdb.com/video/imdb/vi267494937,tt1817273,7.3,,Cinemascore,NA
Renoir,Renoir,2013,"Renoir is a movie starring Michel Bouquet, Christa Théret, and Vincent Rottiers. Set on the French Riviera in the summer of 1915, Jean Renoir -- son of the Impressionist painter, Pierre-Auguste -- returns home to convalesce after...",https://www.imdb.com/video/imdb/vi928818969,tt2150332,6.5,72,Cinemascore,NA
Room 237,Room 237,2013,"Room 237 is a movie starring Bill Blakemore, Geoffrey Cocks, and Juli Kearns. An exploration of various interpretations of Stanley Kubrick's horror film, The Shining (1980).",https://www.imdb.com/video/imdb/vi930916121,tt2085910,6.2,94,Cinemascore,NA
The Host,The Host,2013,"The Host is a movie starring Saoirse Ronan, Max Irons, and Jake Abel. When an unseen enemy threatens mankind by taking over their bodies and erasing their memories, Melanie will risk everything to protect the people she cares most...",https://www.imdb.com/video/imdb/vi1617274649,tt1517260,5.9,9,Cinemascore,NA
Tyler Perry's Temptation,Temptation: Confessions of a Marriage Counselor,2013,"Temptation: Confessions of a Marriage Counselor is a movie starring Jurnee Smollett-Bell, Vanessa Williams, and Brandy Norwood. An ambitious married woman's temptation by a handsome billionaire leads to betrayal, recklessness, and...",https://www.imdb.com/video/imdb/vi636069657,tt2070862,5.0,15,Cinemascore,NA
Andre Gregory Before and After Dinner,Andre Gregory: Before and After Dinner,2013,"Andre Gregory: Before and After Dinner is a movie starring Andre Gregory, Julianne Moore, and Lester Thomas Shane. An exploration of the life and work of the groundbreaking director, actor, artist, and raconteur.",https://www.imdb.com/video/imdb/vi852796953,tt2235248,5.8,75,Cinemascore,NA
Evil Dead (2013),Evil Dead,2013,"Evil Dead is a movie starring Jane Levy, Shiloh Fernandez, and Jessica Lucas. Five friends head to a remote cabin, where the discovery of a Book of the Dead leads them to unwittingly summon up demons living in the nearby woods.",https://www.imdb.com/video/imdb/vi2732631577,tt1288558,6.5,,Cinemascore,NA
Evil Dead 2013,Evil Dead,2013,"Evil Dead is a movie starring Jane Levy, Shiloh Fernandez, and Jessica Lucas. Five friends head to a remote cabin, where the discovery of a Book of the Dead leads them to unwittingly summon up demons living in the nearby woods.",https://www.imdb.com/video/imdb/vi2732631577,tt1288558,6.5,62,Cinemascore,NA
