movie name,imdb name,year,description,trailer link,movie id,imdb score,rotten score,cinema score,user score
Jane Got a Gun,Jane Got a Gun,2016,"Jane Got a Gun is a movie starring Natalie Portman, Joel Edgerton, and Ewan McGregor. A woman asks her ex-lover for help in order to save her outlaw husband from a gang out to kill him.",https://www.imdb.com/video/imdb/vi580957465,tt2140037,5.9,43,Cinemascore,NA
Kung Fu Panda 3,Kung Fu Panda 3,2016,"Kung Fu Panda 3 is a movie starring Jack Black, Bryan Cranston, and Dustin Hoffman. Continuing his ""legendary adventures of awesomeness"", Po must face two hugely epic, but different threats: one supernatural and the other a little...",https://www.imdb.com/video/imdb/vi3597971993,tt2267968,7.1,87,Cinemascore,NA
The 5th Wave,The 5th Wave,2016,"The 5th Wave is a movie starring Chloë Grace Moretz, Matthew Zuk, and Gabriela Lopez. Four waves of increasingly deadly alien attacks have left most of Earth in ruin. Cassie is on the run, desperately trying to save her younger...",https://www.imdb.com/video/imdb/vi3726226201,tt2304933,5.2,,Cinemascore,NA
The Finest Hours,The Finest Hours,2016,"The Finest Hours is a movie starring Chris Pine, Casey Affleck, and Ben Foster. The Coast Guard makes a daring rescue attempt off the coast of Cape Cod after a pair of oil tankers are destroyed during a blizzard in 1952.",https://www.imdb.com/video/imdb/vi2659430937,tt2025690,6.7,64,Cinemascore,NA
Hail Caesar,"Hail, Caesar!",2016,"Hail, Caesar! is a movie starring Josh Brolin, George Clooney, and Alden Ehrenreich. A Hollywood fixer in the 1950s works to keep the studio's stars in line.",https://www.imdb.com/video/imdb/vi3775117849,tt0475290,6.3,,Cinemascore,NA
Pride And Prejudice And Zombies,Pride and Prejudice and Zombies,2016,"Pride and Prejudice and Zombies is a movie starring Lily James, Sam Riley, and Jack Huston. Five sisters in 19th century England must cope with the pressures to marry while protecting themselves from a growing population of zombies.",https://www.imdb.com/video/imdb/vi2629480985,tt1374989,5.8,44,Cinemascore,NA
Rams,NA,2016,NA,NA,NA,NA,100,Cinemascore,NA
Regression,Regression,2016,"Regression is a movie starring Ethan Hawke, David Thewlis, and Emma Watson. A detective and a psychoanalyst uncover evidence of a satanic cult while investigating a young woman's terrifying past.",https://www.imdb.com/video/imdb/vi2603462681,tt3319920,5.7,15,Cinemascore,NA
The Choice,The Choice,2016,"The Choice is a movie starring Benjamin Walker, Teresa Palmer, and Alexandra Daddario. Travis and Gabby first meet as neighbors in a small coastal town and wind up in a relationship that is tested by life's most defining events.",https://www.imdb.com/video/imdb/vi2516497689,tt3797868,6.6,11,Cinemascore,NA
Already Tomorrow In Hong Kong,Already Tomorrow in Hong Kong,2016,"Already Tomorrow in Hong Kong is a movie starring Jamie Chung, Bryan Greenberg, and Richard Ng. An attraction forms when a Chinese American girl visiting Hong Kong for the first time meets an American expat who shows her the way,...",https://www.imdb.com/video/imdb/vi2576003609,tt3700804,6.5,76,Cinemascore,NA
Deadpool,Deadpool,2016,"Deadpool is a movie starring Ryan Reynolds, Morena Baccarin, and T.J. Miller. A wisecracking mercenary gets experimented on and becomes immortal but ugly, and sets out to track down the man who ruined his looks.",https://www.imdb.com/video/imdb/vi567457049,tt1431045,8.0,84,Cinemascore,NA
How To Be Single,How to Be Single,2016,"How to Be Single is a movie starring Dakota Johnson, Rebel Wilson, and Leslie Mann. A group of young adults navigate love and relationships in New York City.",https://www.imdb.com/video/imdb/vi49721881,tt1292566,6.1,46,Cinemascore,NA
Zoolander 2,Zoolander 2,2016,"Zoolander 2 is a movie starring Ben Stiller, Owen Wilson, and Penélope Cruz. Derek and Hansel are lured into modelling again, in Rome, where they find themselves the target of a sinister conspiracy.",https://www.imdb.com/video/imdb/vi1139323417,tt1608290,4.7,23,Cinemascore,NA
Race,Death Race: Beyond Anarchy,2016,"Death Race: Beyond Anarchy is a video starring Lucy Aarden, Nicholas Aaron, and Jasette Amos. After an attack on inmate Frankenstein fails a Black Ops specialist enters the maximum prison to join the illegal Death Race and take down...",NA,tt3807900,5.3,,Cinemascore,NA
Risen,Risen,2016,"Risen is a movie starring Joseph Fiennes, Tom Felton, and Peter Firth. In 33 AD, a Roman Tribune in Judea is tasked to find the missing body of Jesus Christ, who rose from the dead.",https://www.imdb.com/video/imdb/vi1022407961,tt3231054,6.2,,Cinemascore,NA
Snowtime,Racetime,2016,"Racetime is a movie starring Sonja Ball, Hélène Bourgeois Leclerc, and Mehdi Bousaidan. A spectacular sled race through the village. Frankie-Four-Eyes and his team, including Sophie as the driver, take on the newcomers: the...",https://www.imdb.com/video/imdb/vi615235353,tt8925540,5.4,,Cinemascore,NA
The Witch,The VVitch: A New-England Folktale,2016,"The VVitch: A New-England Folktale is a movie starring Anya Taylor-Joy, Ralph Ineson, and Kate Dickie. A family in 1630s New England is torn apart by the forces of witchcraft, black magic, and possession.",https://www.imdb.com/video/imdb/vi1994241305,tt4263482,6.8,,Cinemascore,NA
Crouching Tiger Hidden Dragon 2,"Crouching Tiger, Hidden Dragon: Sword of Destiny",2016,"Crouching Tiger, Hidden Dragon: Sword of Destiny is a movie starring Donnie Yen, Michelle Yeoh, and Harry Shum Jr.. A story of lost love, young love, a legendary sword and one last opportunity at redemption.",https://www.imdb.com/video/imdb/vi3100029465,tt2652118,6.1,,Cinemascore,NA
Eddie The Eagle,Eddie the Eagle,2016,"Eddie the Eagle is a movie starring Taron Egerton, Hugh Jackman, and Tom Costello. The story of Eddie Edwards, the notoriously tenacious British underdog ski jumper who charmed the world at the 1988 Winter Olympics.",https://www.imdb.com/video/imdb/vi1964552729,tt1083452,7.4,82,Cinemascore,NA
Gods Of Egypt,Gods of Egypt,2016,"Gods of Egypt is a movie starring Brenton Thwaites, Nikolaj Coster-Waldau, and Gerard Butler. Mortal hero Bek teams with the god Horus in an alliance against Set, the merciless god of darkness, who has usurped Egypt's throne,...",https://www.imdb.com/video/imdb/vi3493246233,tt2404233,5.4,16,Cinemascore,NA
Triple 9,Triple 9,2016,"Triple 9 is a movie starring Casey Affleck, Chiwetel Ejiofor, and Anthony Mackie. A gang of criminals and corrupt cops plan the murder of a police officer in order to pull off their biggest heist yet across town.",https://www.imdb.com/video/imdb/vi1446294809,tt1712261,6.3,53,Cinemascore,NA
Catfight,Catfight,2016,"Catfight is a movie starring Sandra Oh, Anne Heche, and Alicia Silverstone. The rivalry between two former college friends comes to a head when they both attend the same glamorous event.",https://www.imdb.com/video/imdb/vi1696380441,tt5294198,5.8,73,Cinemascore,NA
Knight Of Cups,Knight of Cups,2016,"Knight of Cups is a movie starring Christian Bale, Cate Blanchett, and Natalie Portman. A writer indulging in all that Los Angeles and Las Vegas has to offer undertakes a search for love and self via a series of adventures with six...",https://www.imdb.com/video/imdb/vi4188188185,tt2101383,5.7,47,Cinemascore,NA
London Has Fallen,London Has Fallen,2016,"London Has Fallen is a movie starring Gerard Butler, Aaron Eckhart, and Morgan Freeman. In London for the Prime Minister's funeral, Mike Banning is caught up in a plot to assassinate all the attending world leaders.",https://www.imdb.com/video/imdb/vi1266857241,tt3300542,5.9,26,Cinemascore,NA
The Other Side Of The Door,The Other Side of the Door,2016,"The Other Side of the Door is a movie starring Sarah Wayne Callies, Jeremy Sisto, and Sofia Rosinsky. After her young son is killed in a tragic accident, a woman learns of a ritual which will bring him back to say goodbye, but when...",https://www.imdb.com/video/imdb/vi3215832345,tt3702652,5.3,37,Cinemascore,NA
Whiskey Tango Foxtrot,Whiskey Tango Foxtrot,2016,"Whiskey Tango Foxtrot is a movie starring Tina Fey, Margot Robbie, and Martin Freeman. A journalist recounts her wartime coverage in Afghanistan.",https://www.imdb.com/video/imdb/vi2132324889,tt3553442,6.6,68,Cinemascore,NA
Zootopia,Zootopia,2016,"Zootopia is a movie starring Ginnifer Goodwin, Jason Bateman, and Idris Elba. In a city of anthropomorphic animals, a rookie bunny cop and a cynical con artist fox must work together to uncover a conspiracy.",https://www.imdb.com/video/imdb/vi934327577,tt2948356,8.0,97,Cinemascore,NA
10 Cloverfield Lane,10 Cloverfield Lane,2016,"10 Cloverfield Lane is a movie starring John Goodman, Mary Elizabeth Winstead, and John Gallagher Jr.. After getting in a car accident, a woman is held in a shelter with two men, who claim the outside world is affected by a...",https://www.imdb.com/video/imdb/vi2229122329,tt1179933,7.2,90,Cinemascore,NA
City Of Gold,City of Gold,2016,"City of Gold is a movie starring David Chang, Roy Choi, and Jonathan Gold. A documentary portrait that takes us into Jonathan Gold's universe to tell the improbable story of a revolution inspired by the pen, but driven by the palate.",https://www.imdb.com/video/imdb/vi251050521,tt2614776,7.1,,Cinemascore,NA
Eye In The Sky,Eye in the Sky,2016,"Eye in the Sky is a movie starring Helen Mirren, Aaron Paul, and Alan Rickman. Col. Katherine Powell, a military officer in command of an operation to capture terrorists in Kenya, sees her mission escalate when a girl enters the...",https://www.imdb.com/video/imdb/vi1137947161,tt2057392,7.3,95,Cinemascore,NA
Hello My Name Is Doris,"Hello, My Name Is Doris",2016,"Hello, My Name Is Doris is a movie starring Sally Field, Max Greenfield, and Tyne Daly. A self-help seminar inspires a sixty-something woman to romantically pursue her younger co-worker.",https://www.imdb.com/video/imdb/vi3014242841,tt3766394,6.6,84,Cinemascore,NA
Marguerite,Marguerite,2016,"Marguerite is a movie starring Catherine Frot, André Marcon, and Michel Fau. Paris, 1920s. Marguerite Dumont is a wealthy woman, lover of the music and the opera. She loves to sing for her friends, although she's not a good singer....",https://www.imdb.com/video/imdb/vi3565206297,tt4428788,7.0,,Cinemascore,NA
The Brothers Grimsby,Grimsby,2016,"Grimsby is a movie starring Sacha Baron Cohen, Mark Strong, and Rebel Wilson. A new assignment forces a top spy to team up with his football hooligan brother.",https://www.imdb.com/video/imdb/vi3359027737,tt3381008,6.2,38,Cinemascore,NA
The Young Messiah,The Young Messiah,2016,"The Young Messiah is a movie starring Adam Greaves-Neal, Vincent Walsh, and Sara Lazzaro. Tells the story of Jesus Christ at age seven as he and his family depart Egypt to return home to Nazareth. Told from his childhood...",https://www.imdb.com/video/imdb/vi2382672665,tt1002563,5.6,46,Cinemascore,NA
Allegiant,Allegiant,2016,"Allegiant is a movie starring Shailene Woodley, Theo James, and Jeff Daniels. After the earth-shattering revelations of Insurgent, Tris must escape with Four beyond the wall that encircles Chicago, to finally discover the shocking...",https://www.imdb.com/video/imdb/vi3709973785,tt3410834,5.7,29,Cinemascore,NA
Midnight Special,Midnight Special,2016,"Midnight Special is a movie starring Michael Shannon, Joel Edgerton, and Kirsten Dunst. A father and son go on the run, pursued by the government and a cult drawn to the child's special powers.",https://www.imdb.com/video/imdb/vi2464003353,tt2649554,6.6,,Cinemascore,NA
Pee Wee's Big Holiday,Pee-wee's Big Holiday,2016,"Pee-wee's Big Holiday is a movie starring Paul Reubens, Jordan Black, and Doug Cox. A fateful meeting with a mysterious stranger inspires Pee-wee Herman to take his first holiday ever in this epic story of friendship and destiny.",https://www.imdb.com/video/imdb/vi1455469849,tt0837156,6.1,80,Cinemascore,NA
The Bronze,The Bronze,2016,"The Bronze is a movie starring Melissa Rauch, Gary Cole, and Haley Lu Richardson. A foul-mouthed former gymnastics bronze medalist with local celebrity status reluctantly trains a rising Olympics aspirant.",https://www.imdb.com/video/imdb/vi1005827353,tt3859304,6.0,35,Cinemascore,NA
The Little Prince,Le Petit Prince,2016,"Le Petit Prince is a movie starring Jeff Bridges, Mackenzie Foy, and Rachel McAdams. A little girl lives in a very grown-up world with her mother, who tries to prepare her for it. Her neighbor, the Aviator, introduces the girl to an...",https://www.imdb.com/video/imdb/vi439268377,tt1754656,7.7,,Cinemascore,NA
Batman vs Superman,Batman v Superman: Dawn of Justice,2016,"Batman v Superman: Dawn of Justice is a movie starring Ben Affleck, Henry Cavill, and Amy Adams. Fearing that the actions of Superman are left unchecked, Batman takes on the Man of Steel, while the world wrestles with what kind of a...",https://www.imdb.com/video/imdb/vi1946858521,tt2975590,6.5,28,Cinemascore,NA
Get A Job,Get a Job,2016,"Get a Job is a movie starring Miles Teller, Anna Kendrick, and Bryan Cranston. After college, Will is having problems getting a good, lasting job, as are his roomies, his girlfriend and his just fired dad.",https://www.imdb.com/video/imdb/vi3520247833,tt1468846,5.3,,Cinemascore,NA
I Saw The Light,I Saw the Light,2016,"I Saw the Light is a movie starring Tom Hiddleston, Elizabeth Olsen, and Maddie Hasson. The story of the country-western singer Hank Williams, who in his brief life created one of the greatest bodies of work in American music. The...",https://www.imdb.com/video/imdb/vi4125798937,tt1490785,5.7,18,Cinemascore,NA
My Big Fat Greek Wedding 2,My Big Fat Greek Wedding 2,2016,"My Big Fat Greek Wedding 2 is a movie starring Nia Vardalos, John Corbett, and Michael Constantine. A Portokalos family secret brings the beloved characters back together for an even bigger and Greeker wedding.",https://www.imdb.com/video/imdb/vi3045306905,tt3760922,6.0,28,Cinemascore,NA
The Invitation,The Invitation,2016,"The Invitation is a movie starring Logan Marshall-Green, Emayatzy Corinealdi, and Michiel Huisman. A man accepts an invitation to a dinner party hosted by his ex-wife, an unsettling affair that reopens old wounds and creates new...",https://www.imdb.com/video/imdb/vi2295641369,tt2400463,6.6,88,Cinemascore,NA
A Weekend With The Family,A Weekend with the Family,2016,"A Weekend with the Family is a movie starring Marques Houston, Karrueche Tran, and Wendy Raquel Robinson. A young attorney looks to gain a position at a prestigious law firm while secretly dating his boss' daughter, who he's hoping...",https://www.imdb.com/video/imdb/vi1730852121,tt5347148,5.0,,Cinemascore,NA
Everybody Wants Some,Everybody Wants Some!!,2016,"Everybody Wants Some!! is a movie starring Blake Jenner, Tyler Hoechlin, and Ryan Guzman. In 1980, a group of college baseball players navigate their way through the freedoms and responsibilities of unsupervised adulthood.",https://www.imdb.com/video/imdb/vi4050564377,tt2937696,6.9,87,Cinemascore,NA
God's Not Dead 2,God's Not Dead 2,2016,"God's Not Dead 2 is a movie starring Melissa Joan Hart, Jesse Metcalfe, and David A.R. White. When a high school teacher is asked a question in class about Jesus, her response lands her in deep trouble.",https://www.imdb.com/video/imdb/vi3818435097,tt4824308,4.3,8,Cinemascore,NA
Kill Your Friends,Kill Your Friends,2016,"Kill Your Friends is a movie starring Nicholas Hoult, Thomas Conroy, and James Corden. An A&R man working at the height of the Britpop music craze goes to extremes in order to find his next hit.",https://www.imdb.com/video/imdb/vi1900393241,tt2474958,6.0,23,Cinemascore,NA
Miles Ahead,Miles Ahead,2016,"Miles Ahead is a movie starring Don Cheadle, Emayatzy Corinealdi, and Ewan McGregor. An exploration of the life and music of Miles Davis.",https://www.imdb.com/video/imdb/vi1692448025,tt0790770,6.4,,Cinemascore,NA
Demolition,Demolition,2016,"Demolition is a movie starring Jake Gyllenhaal, Naomi Watts, and Chris Cooper. A successful investment banker struggles after losing his wife in a tragic car crash. With the help of a customer service rep and her young son, he...",https://www.imdb.com/video/imdb/vi1256437017,tt1172049,7.0,,Cinemascore,NA
Hardcore Henry,Hardcore Henry,2016,"Hardcore Henry is a movie starring Sharlto Copley, Tim Roth, and Haley Bennett. Henry is resurrected from death with no memory, and he must save his wife from a telekinetic warlord with a plan to bio-engineer soldiers.",https://www.imdb.com/video/imdb/vi3742872857,tt3072482,6.7,50,Cinemascore,NA
Mr Right,Mr. Right,2016,"Mr. Right is a movie starring Anna Kendrick, Sam Rockwell, and Tim Roth. A girl falls for the ""perfect"" guy, who happens to have a very fatal flaw: he's a hitman on the run from the crime cartels who employ him.",https://www.imdb.com/video/imdb/vi422230041,tt2091935,6.3,,Cinemascore,NA
The Boss,The Boss,2016,"The Boss is a movie starring Melissa McCarthy, Kristen Bell, and Peter Dinklage. A titan of industry is sent to prison after she's caught insider trading. When she emerges ready to rebrand herself as America's latest sweetheart, not...",https://www.imdb.com/video/imdb/vi2214048281,tt2702724,5.4,,Cinemascore,NA
Barbershop 3,Barbershop: The Next Cut,2016,"Barbershop: The Next Cut is a movie starring Ice Cube, Regina Hall, and Anthony Anderson. As their surrounding community has taken a turn for the worse, the crew at Calvin's Barbershop come together to bring some much needed change...",https://www.imdb.com/video/imdb/vi1402647833,tt3628584,5.9,90,Cinemascore,NA
Colonia,Colonia,2016,"Colonia is a movie starring Emma Watson, Daniel Brühl, and Michael Nyqvist. A young woman's desperate search for her abducted boyfriend draws her into the infamous Colonia Dignidad, a sect nobody has ever escaped from.",https://www.imdb.com/video/imdb/vi1010678297,tt4005402,7.1,26,Cinemascore,NA
Criminal,Criminal,2016,"Criminal is a movie starring Kevin Costner, Ryan Reynolds, and Gal Gadot. In a last-ditch effort to stop a diabolical plot, a dead CIA operative's memories, secrets, and skills are implanted into a death-row inmate in hopes that he...",https://www.imdb.com/video/imdb/vi2316219673,tt3014866,6.3,,Cinemascore,NA
Green Room,Green Room,2016,"Green Room is a movie starring Anton Yelchin, Imogen Poots, and Alia Shawkat. A punk rock band is forced to fight for survival after witnessing a murder at a neo-Nazi skinhead bar.",https://www.imdb.com/video/imdb/vi261665817,tt4062536,7.0,38,Cinemascore,NA
Our Last Tango,Un tango más,2016,"Un tango más is a movie starring María Nieves Rego, Juan Carlos Copes, and Johana Copes. The life and love story of Argentina's famous tango dancers Maria Nieves Rego and Juan Carlos Copes, who met as teenagers and danced together...",https://www.imdb.com/video/imdb/vi1220590105,tt4937156,7.3,90,Cinemascore,NA
Rio I Love You,"Rio, Eu Te Amo",2016,"Rio, Eu Te Amo is a movie starring Basil Hoffman, Emily Mortimer, and Rodrigo Santoro. Third installment of the Cities of Love series (Paris, je t'aime / New York, I Love You / Rio, Eu Te Amo), this collective feature-film is made...",https://www.imdb.com/video/imdb/vi2613099033,tt1456606,5.2,8,Cinemascore,NA
Sing Street,Sing Street,2016,"Sing Street is a movie starring Ferdia Walsh-Peelo, Aidan Gillen, and Maria Doyle Kennedy. A boy growing up in Dublin during the 1980s escapes his strained family life by starting a band to impress the mysterious girl he likes.",https://www.imdb.com/video/imdb/vi3855792153,tt3544112,8.0,95,Cinemascore,NA
The First Monday In May,The First Monday in May,2016,"The First Monday in May is a movie starring Anna Wintour, Andrew Bolton, and John Galliano. Follows the creation of The Metropolitan Museum of Art's most attended fashion exhibition in history, ""China: Through The Looking Glass,"" an...",https://www.imdb.com/video/imdb/vi2520693273,tt5519566,7.2,77,Cinemascore,NA
The Jungle Book,The Jungle Book,2016,"The Jungle Book is a movie starring Neel Sethi, Bill Murray, and Ben Kingsley. After a threat from the tiger Shere Khan forces him to flee the jungle, a man-cub named Mowgli embarks on a journey of self discovery with the help of...",https://www.imdb.com/video/imdb/vi1075360537,tt3040964,7.4,52,Cinemascore,NA
Wedding Doll,Hatuna MeNiyar,2016,"Hatuna MeNiyar is a movie starring Moran Rosenblatt, Assi Levy, and Roy Assaf. Hagit, a young woman with mild mental deficiency, works in a toilet-paper factory. She lives with her mother Sarah, a divorcée who gave up her life for...",NA,tt4794512,6.2,80,Cinemascore,NA
Compadres,Compadres,2016,"Compadres is a movie starring Omar Chaparro, Joey Morgan, and Eric Roberts. As former cop Garza seeks revenge on Santos, the crime lord who framed him, he forms an unlikely team with a young hacker who successfully stole $10 million...",https://www.imdb.com/video/imdb/vi3122444313,tt3367294,4.7,,Cinemascore,NA
Elvis And Nixon,Elvis & Nixon,2016,"Elvis & Nixon is a movie starring Michael Shannon, Kevin Spacey, and Alex Pettyfer. The untold true story behind the meeting between Elvis Presley, the King of Rock 'n Roll, and President Richard Nixon, resulting in this revealing,...",https://www.imdb.com/video/imdb/vi3215308057,tt2093991,6.4,77,Cinemascore,NA
The Huntsman,The Huntsman: Winter's War,2016,"The Huntsman: Winter's War is a movie starring Chris Hemsworth, Jessica Chastain, and Charlize Theron. Eric and fellow warrior Sara, raised as members of ice Queen Freya's army, try to conceal their forbidden love as they fight to...",https://www.imdb.com/video/imdb/vi2541270297,tt2381991,6.1,18,Cinemascore,NA
A Beautiful Planet,A Beautiful Planet,2016,"A Beautiful Planet is a movie starring Jennifer Lawrence, Samantha Cristoforetti, and Scott Kelly. An exploration of Earth and beyond as seen from the International Space Station. Narrated by Jennifer Lawrence.",https://www.imdb.com/video/imdb/vi118797593,tt2800050,7.4,100,Cinemascore,NA
Keanu,Keanu,2016,"Keanu is a movie starring Keegan-Michael Key, Jordan Peele, and Tiffany Haddish. When the adorable kitten of an L.A. crime kingpin unexpectedly enters the life of two cousins, they will have to go through tough gangs, pitiless...",https://www.imdb.com/video/imdb/vi2365306137,tt4139124,6.3,77,Cinemascore,NA
Mother's Day,Mother's Day,2016,"Mother's Day is a movie starring Jennifer Aniston, Kate Hudson, and Julia Roberts. Three generations come together in the week leading up to Mother's Day.",https://www.imdb.com/video/imdb/vi1953084697,tt4824302,5.7,,Cinemascore,NA
Papa Hemingway In Cuba,Papa Hemingway in Cuba,2016,"Papa Hemingway in Cuba is a movie starring Giovanni Ribisi, Joely Richardson, and Adrian Sparks. In 1959, a young journalist ventures to Havana, Cuba to meet his idol, the legendary Ernest Hemingway who helped him find his literary...",https://www.imdb.com/video/imdb/vi3000810009,tt2749282,6.3,12,Cinemascore,NA
Ratchet And Clank,Ratchet & Clank,2016,"Ratchet & Clank is a movie starring James Arnold Taylor, David Kaye, and Jim Ward. When the galaxy comes under the threat of a nefarious space captain, a mechanic and his newfound robot ally join an elite squad of combatants to save...",https://www.imdb.com/video/imdb/vi1028240153,tt2865120,5.6,22,Cinemascore,NA
Term Life,Term Life,2016,"Term Life is a movie starring Vince Vaughn, Hailee Steinfeld, and Bill Paxton. A guy wanted around town by various hitmen hopes to stay alive long enough for his life insurance policy to kick in and pay out for his estranged...",https://www.imdb.com/video/imdb/vi3114711577,tt2978102,5.5,,Cinemascore,NA
The Family Fang,The Family Fang,2016,"The Family Fang is a movie starring Jason Bateman, Nicole Kidman, and Kathryn Hahn. A brother and sister return to their family home in search of their world famous parents who have disappeared.",https://www.imdb.com/video/imdb/vi4031231257,tt2097331,6.1,83,Cinemascore,NA
Captain America: Civil War,Captain America: Civil War,2016,"Captain America: Civil War is a movie starring Chris Evans, Robert Downey Jr., and Scarlett Johansson. Political involvement in the Avengers' affairs causes a rift between Captain America and Iron Man.",https://www.imdb.com/video/imdb/vi174044441,tt3498820,7.8,91,Cinemascore,NA
Money Monster,Money Monster,2016,"Money Monster is a movie starring George Clooney, Julia Roberts, and Jack O'Connell. Financial TV host Lee Gates and his producer Patty are put in an extreme situation when an irate investor takes them and their crew as hostage.",https://www.imdb.com/video/imdb/vi3048191257,tt2241351,6.5,58,Cinemascore,NA
Angry Birds,Angry Birds,2016,"Angry Birds is a movie starring Jason Sudeikis, Josh Gad, and Danny McBride. Find out why the birds are so angry. When an island populated by happy, flightless birds is visited by mysterious green piggies, it's up to three unlikely...",https://www.imdb.com/video/imdb/vi3880498457,tt1985949,6.3,43,Cinemascore,NA
Neighbors 2,Neighbors 2: Sorority Rising,2016,"Neighbors 2: Sorority Rising is a movie starring Seth Rogen, Rose Byrne, and Zac Efron. When their new next-door neighbors turn out to be a sorority even more debaucherous than the fraternity previously living there, Mac and Kelly...",https://www.imdb.com/video/imdb/vi664581401,tt4438848,5.7,63,Cinemascore,NA
The Nice Guys,The Nice Guys,2016,"The Nice Guys is a movie starring Russell Crowe, Ryan Gosling, and Angourie Rice. In 1970s Los Angeles, a mismatched pair of private eyes investigate a missing girl and the mysterious death of a porn star.",https://www.imdb.com/video/imdb/vi3740709913,tt3799694,7.4,93,Cinemascore,NA
Alice in Wonderland 2,Alice Through the Looking Glass,2016,"Alice Through the Looking Glass is a movie starring Mia Wasikowska, Johnny Depp, and Helena Bonham Carter. Alice returns to the whimsical world of Wonderland and travels back in time to help the Mad Hatter.",https://www.imdb.com/video/imdb/vi2708190489,tt2567026,6.2,29,Cinemascore,NA
X-Men Apocalypse,X-Men: Apocalypse,2016,"X-Men: Apocalypse is a movie starring James McAvoy, Michael Fassbender, and Jennifer Lawrence. In the 1980s the X-Men must defeat an ancient all-powerful mutant, En Sabah Nur, who intends to thrive through bringing destruction to...",https://www.imdb.com/video/imdb/vi3551507481,tt3385516,6.9,47,Cinemascore,NA
