movie name,imdb name,year,description,trailer link,movie id,imdb score,rotten score,cinema score,user score
Seeking Justice,Seeking Justice,2012,"Seeking Justice is a movie starring Nicolas Cage, January Jones, and Guy Pearce. After his wife is assaulted, a husband enlists the services of a vigilante group to help him settle the score. Then he discovers they want a 'favor'...",https://www.imdb.com/video/imdb/vi1021747481,tt1214962,6.2,27,Cinemascore,NA
Musical Chairs,Musical Chairs,2012,"Musical Chairs is a movie starring Leah Pipes, E.J. Bonilla, and Priscilla Lopez. When, Mia, a dance teacher, lands in the hospital after an accident, Armando, a would-be dancer who admires her from afar, persuades her to train for...",https://www.imdb.com/video/imdb/vi1646960921,tt1874633,4.7,37,Cinemascore,NA
October Baby,October Baby,2012,"October Baby is a movie starring Rachel Hendrix, Jason Burkey, and John Schneider. A college freshman's world is rocked when she learns she is the adopted survivor of a failed abortion.",https://www.imdb.com/video/imdb/vi3086786841,tt1720182,6.7,23,Cinemascore,NA
The Deep Blue Sea,The Deep Blue Sea,2012,"The Deep Blue Sea is a movie starring Rachel Weisz, Tom Hiddleston, and Ann Mitchell. The wife of a British Judge is caught in a self-destructive love affair with a Royal Air Force pilot.",https://www.imdb.com/video/imdb/vi2625413401,tt1700844,6.2,80,Cinemascore,NA
The Hunger Games,The Hunger Games,2012,"The Hunger Games is a movie starring Jennifer Lawrence, Josh Hutcherson, and Liam Hemsworth. Katniss Everdeen voluntarily takes her younger sister's place in the Hunger Games: a televised competition in which two teenagers from each...",https://www.imdb.com/video/imdb/vi3358368281,tt1392170,7.2,84,Cinemascore,NA
The Raid Redemption,Serbuan Maut,2012,"Serbuan Maut is a movie starring Iko Uwais, Ananda George, and Ray Sahetapy. A S.W.A.T. team becomes trapped in a tenement run by a ruthless mobster and his army of killers and thugs.",https://www.imdb.com/video/imdb/vi3329270041,tt1899353,7.6,86,Cinemascore,NA
Bully,Bully,2012,"Bully is a movie starring Ja'Meya Jackson, Kelby Johnson, and Lona Johnson. A documentary on peer-to-peer bullying in schools across America.",https://www.imdb.com/video/imdb/vi1081188633,tt1682181,7.3,54,Cinemascore,NA
Dark Tide,Dark Tide,2012,"Dark Tide is a movie starring Halle Berry, Olivier Martinez, and Ralph Brown. A professional diver tutor returns to deep waters after 1 year, following an almost fatal encounter with a great white shark. The nightmare from the deep...",https://www.imdb.com/video/imdb/vi2116264217,tt1507563,4.3,,Cinemascore,NA
Goon,Goon,2012,"Goon is a movie starring Seann William Scott, Jay Baruchel, and Alison Pill. Labeled an outcast by his brainy family, a bouncer overcomes long odds to lead a team of under performing misfits to semi-pro hockey glory, beating the...",https://www.imdb.com/video/imdb/vi582131993,tt1456635,6.8,82,Cinemascore,NA
I Kissed A Vampire,I Kissed a Vampire,2012,"I Kissed a Vampire is a movie starring Lucas Grabeel, Drew Seeley, and Adrian Slade. Haunted by bizarre dreams about goth rocker Trey Sylvania (Drew Seeley), with a growing lust for blood, Dylan (Lucas Grabeel) is not your average...",https://www.imdb.com/video/imdb/vi505389849,tt1656179,4.1,,Cinemascore,NA
Intruders,Intruders,2012,"Intruders is a movie starring Clive Owen, Carice van Houten, and Izán Corchero. Two children living in different countries are visited nightly by a faceless being who wants to take possession of them.",https://www.imdb.com/video/imdb/vi758030617,tt1634121,5.4,,Cinemascore,NA
Mirror Mirror,Mirror Mirror,2012,"Mirror Mirror is a movie starring Lily Collins, Julia Roberts, and Armie Hammer. An evil queen steals control of a kingdom and an exiled princess enlists the help of seven resourceful rebels to win back her birthright.",https://www.imdb.com/video/imdb/vi3708919321,tt1667353,5.6,,Cinemascore,NA
Wrath Of The Titans,Wrath of the Titans,2012,"Wrath of the Titans is a movie starring Sam Worthington, Liam Neeson, and Rosamund Pike. Perseus braves the treacherous underworld to rescue his father, Zeus, captured by his son, Ares, and brother Hades who unleash the ancient...",https://www.imdb.com/video/imdb/vi3446710553,tt1646987,5.7,,Cinemascore,NA
Titanic,Titanic,2012,"Titanic is a TV mini-series starring Peter McDonald, Steven Waddington, and Glen Blackhall. The world's largest ship, the Titanic, meets with disaster when it strikes an iceberg on its maiden voyage.",https://www.imdb.com/video/imdb/vi553689881,tt1869152,6.0,89,Cinemascore,NA
American Pie Reunion,American Reunion,2012,"American Reunion is a movie starring Jason Biggs, Alyson Hannigan, and Seann William Scott. Jim, Michelle, Stifler, and their friends reunite in East Great Falls, Michigan for their high school reunion.",https://www.imdb.com/video/imdb/vi3984040217,tt1605630,6.7,,Cinemascore,NA
Damsels In Distress,Damsels in Distress,2012,"Damsels in Distress is a movie starring Greta Gerwig, Adam Brody, and Analeigh Tipton. A trio of girls set out to change the male-dominated environment of the Seven Oaks college campus, and to rescue their fellow students from...",https://www.imdb.com/video/imdb/vi4197294361,tt1667307,5.7,75,Cinemascore,NA
The Hunter,The Hunter,2012,"The Hunter is a movie starring Willem Dafoe, Sam Neill, and Morgan Davies. Martin, a mercenary, is sent from Europe by a mysterious biotech company to the Tasmanian wilderness on a hunt for the last Tasmanian tiger.",https://www.imdb.com/video/imdb/vi3822756121,tt1703148,6.7,77,Cinemascore,NA
We Have A Pope,Habemus Papam,2012,"Habemus Papam is a movie starring Michel Piccoli, Nanni Moretti, and Jerzy Stuhr. A story centered on the relationship between the newly elected Pope and his therapist.",https://www.imdb.com/video/imdb/vi2910298393,tt1456472,6.7,65,Cinemascore,NA
Bad Ass,Bad Ass,2012,"Bad Ass is a movie starring Danny Trejo, Charles S. Dutton, and Ron Perlman. A Vietnam veteran who becomes a local hero after saving a man from attackers on a city bus decides to take action when his best friend is murdered and the...",https://www.imdb.com/video/imdb/vi1755684889,tt1928330,5.5,,Cinemascore,NA
Blue Like Jazz,Blue Like Jazz,2012,"Blue Like Jazz is a movie starring Marshall Allman, Claire Holt, and Tania Raymonde. Don, a nineteen-year-old sophomore at a Texas junior college, tries to escape his Bible Belt upbringing for life in the Pacific Northwest at the...",https://www.imdb.com/video/imdb/vi3171328281,tt1758575,5.9,38,Cinemascore,NA
Detention,Detention,2012,"Detention is a movie starring Josh Hutcherson, Shanley Caswell, and Spencer Locke. As a copycat killer named after movie villain Cinderhella stalks the student body at Grizzly Lake High School, a group of co-eds band together to...",https://www.imdb.com/video/imdb/vi4085555225,tt1701990,5.7,,Cinemascore,NA
Lockout,Lockout,2012,"Lockout is a movie starring Guy Pearce, Maggie Grace, and Peter Stormare. A man wrongly convicted of conspiracy to commit espionage against the U.S. is offered his freedom if he can rescue the president's daughter from an outer...",https://www.imdb.com/video/imdb/vi1347658009,tt1592525,6.1,,Cinemascore,NA
Monsieur Lazhar,Monsieur Lazhar,2012,"Monsieur Lazhar is a movie starring Mohamed Fellag, Sophie Nélisse, and Émilien Néron. At a Montréal public grade school, an Algerian immigrant is hired to replace a popular teacher who committed suicide in her classroom. While...",https://www.imdb.com/video/imdb/vi489660697,tt2011971,7.5,97,Cinemascore,NA
The Cabin In The Woods,The Cabin in the Woods,2012,"The Cabin in the Woods is a movie starring Kristen Connolly, Chris Hemsworth, and Anna Hutchison. Five friends go for a break at a remote cabin, where they get more than they bargained for, discovering the truth behind the cabin in...",https://www.imdb.com/video/imdb/vi2572394777,tt1259521,7.0,91,Cinemascore,NA
The Lady,The Lady,2012,"The Lady is a movie starring Michelle Yeoh, David Thewlis, and Jonathan Raggett. The story of Aung San Suu Kyi as she becomes the core of Burma's democracy movement, and her relationship with her husband, writer Michael Aris.",https://www.imdb.com/video/imdb/vi2072682777,tt1802197,7.1,35,Cinemascore,NA
The Three Stooges (2012),The Three Stooges,2012,"The Three Stooges is a movie starring Sean Hayes, Chris Diamantopoulos, and Will Sasso. While trying to save their childhood orphanage, Moe, Larry and Curly inadvertently stumble into a murder plot and wind up starring in a reality...",https://www.imdb.com/video/imdb/vi4270759961,tt0383010,5.0,,Cinemascore,NA
Woman Thou Art Loosed On 7th Day,Woman Thou Art Loosed: On the 7th Day,2012,"Woman Thou Art Loosed: On the 7th Day is a movie starring Blair Underwood, Sharon Leal, and Nicole Beharie. The Ames' seem to have built the perfect life until their six year old daughter is kidnapped; over the course of seven days...",https://www.imdb.com/video/imdb/vi2246877465,tt1996346,5.0,,Cinemascore,NA
Chimpanzee,Chimpanzee,2012,Chimpanzee is a movie starring Tim Allen. A 3-months-old chimpanzee is separated from his troop and is then adopted by a fully-grown male.,https://www.imdb.com/video/imdb/vi472030489,tt1222815,7.2,,Cinemascore,NA
Darling Companion,Darling Companion,2012,"Darling Companion is a movie starring Diane Keaton, Kevin Kline, and Dianne Wiest. The story of a woman who loves her dog more than her husband. And then her husband loses the dog.",https://www.imdb.com/video/imdb/vi3690766617,tt1730687,5.1,21,Cinemascore,NA
Marley,Marley,2012,"Marley is a movie starring Bob Marley, Ziggy Marley, and Rita Marley. A documentary on the life, music, and legacy of Bob Marley.",https://www.imdb.com/video/imdb/vi1275765017,tt1183919,8.0,95,Cinemascore,NA
The Lucky One,The Lucky One,2012,"The Lucky One is a movie starring Zac Efron, Taylor Schilling, and Blythe Danner. A Marine travels to Louisiana after serving three tours in Iraq and searches for the unknown woman he believes was his good luck charm during the war.",https://www.imdb.com/video/imdb/vi5283353,tt1327194,6.5,21,Cinemascore,NA
Think Like A Man,Think Like a Man,2012,"Think Like a Man is a movie starring Chris Brown, Gabrielle Union, and Kevin Hart. Four friends conspire to turn the tables on their women when they discover the ladies have been using Steve Harvey's relationship advice against them.",https://www.imdb.com/video/imdb/vi3746799129,tt1621045,6.6,54,Cinemascore,NA
To The Arctic,To the Arctic 3D,2012,"To the Arctic 3D is a movie starring Meryl Streep, Leanne Allison, and Karsten Heuer. A journey into the lives of a mother polar bear and her two seven-month-old cubs as they navigate the changing Arctic wilderness they call home.",https://www.imdb.com/video/imdb/vi3043860761,tt2073128,6.6,64,Cinemascore,NA
Walt Disney's Chimpanzee,NA,2012,NA,NA,NA,NA,,Cinemascore,NA
Bernie,Bernie,2012,"Bernie is a movie starring Jack Black, Shirley MacLaine, and Matthew McConaughey. In small-town Texas, an affable mortician strikes up a friendship with a wealthy widow, though when she starts to become controlling, he goes to great...",https://www.imdb.com/video/imdb/vi2722472217,tt1704573,6.8,,Cinemascore,NA
Pirates Band Of Misfits,The Pirates! In an Adventure with Scientists!,2012,"The Pirates! In an Adventure with Scientists! is a movie starring Hugh Grant, Salma Hayek, and Jeremy Piven. Pirate Captain sets out on a mission to defeat his rivals Black Bellamy and Cutlass Liz for the Pirate of the year Award....",https://www.imdb.com/video/imdb/vi504995353,tt1430626,6.7,86,Cinemascore,NA
Safe,Safe,2012,"Safe is a movie starring Jason Statham, Catherine Chan, and Chris Sarandon. Mei, a young girl whose memory holds a priceless numerical code, finds herself pursued by the Triads, the Russian mob, and corrupt NYC cops. Coming to her...",https://www.imdb.com/video/imdb/vi2055184665,tt1656190,6.5,86,Cinemascore,NA
The Five Year Engagement,The Five-Year Engagement,2012,"The Five-Year Engagement is a movie starring Jason Segel, Emily Blunt, and Chris Pratt. One year after meeting, Tom proposes to his girlfriend, Violet, but unexpected events keep tripping them up as they look to walk down the aisle...",https://www.imdb.com/video/imdb/vi2305400345,tt1195478,6.2,63,Cinemascore,NA
The Pirates,The Pirates! In an Adventure with Scientists!,2012,"The Pirates! In an Adventure with Scientists! is a movie starring Hugh Grant, Salma Hayek, and Jeremy Piven. Pirate Captain sets out on a mission to defeat his rivals Black Bellamy and Cutlass Liz for the Pirate of the year Award....",https://www.imdb.com/video/imdb/vi504995353,tt1430626,6.7,,Cinemascore,NA
The Raven,The Raven,2012,"The Raven is a movie starring John Cusack, Alice Eve, and Luke Evans. When a madman begins committing horrific murders inspired by Edgar Allan Poe's works, a young Baltimore detective joins forces with Poe to stop him from making...",https://www.imdb.com/video/imdb/vi3843072281,tt1486192,6.4,,Cinemascore,NA
The Sound Of My Voice,Sound of My Voice,2012,"Sound of My Voice is a movie starring Christopher Denham, Nicole Vicius, and Brit Marling. Two documentary filmmakers attempt to penetrate a cult who worships a woman who claims to be from the future.",https://www.imdb.com/video/imdb/vi3014369305,tt1748207,6.6,,Cinemascore,NA
Whore,Whores' Glory,2012,"Whores' Glory is a movie starring Emma, Ning, and Toh. An examination of the lives, needs, troubles and hopes of prostitutes in Thailand, Bangladesh and Mexico.",https://www.imdb.com/video/imdb/vi1677763353,tt1327628,7.2,,Cinemascore,NA
A Little Bit Of Heaven,A Little Bit of Heaven,2012,"A Little Bit of Heaven is a movie starring Kate Hudson, Gael García Bernal, and Kathy Bates. An irreverent young woman who uses her humor to prevent matters from getting serious has a life-changing visit with her doctor.",https://www.imdb.com/video/imdb/vi2495258649,tt1440161,6.3,,Cinemascore,NA
The Avengers,The Avengers,2012,"The Avengers is a movie starring Robert Downey Jr., Chris Evans, and Scarlett Johansson. Earth's mightiest heroes must come together and learn to fight as a team if they are going to stop the mischievous Loki and his alien army from...",https://www.imdb.com/video/imdb/vi1891149081,tt0848228,8.0,,Cinemascore,NA
Dark Shadows,Dark Shadows,2012,"Dark Shadows is a movie starring Johnny Depp, Michelle Pfeiffer, and Eva Green. An imprisoned vampire, Barnabas Collins, is set free and returns to his ancestral home, where his dysfunctional descendants are in need of his...",https://www.imdb.com/video/imdb/vi397582361,tt1077368,6.2,36,Cinemascore,NA
The Dictator,The Dictator,2012,"The Dictator is a movie starring Sacha Baron Cohen, Anna Faris, and John C. Reilly. The heroic story of a dictator who risked his life to ensure that democracy would never come to the country he so lovingly oppressed.",https://www.imdb.com/video/imdb/vi663134233,tt1645170,6.4,,Cinemascore,NA
Battleship,Battleship,2012,"Battleship is a movie starring Alexander Skarsgård, Brooklyn Decker, and Liam Neeson. A fleet of ships is forced to do battle with an armada of unknown origins in order to discover and thwart their destructive goals.",https://www.imdb.com/video/imdb/vi4081754393,tt1440129,5.8,34,Cinemascore,NA
Hysteria,Hysteria,2012,"Hysteria is a movie starring Maggie Gyllenhaal, Hugh Dancy, and Jonathan Pryce. The truth of how Mortimer Granville devised the invention of the first vibrator in the name of medical science.",https://www.imdb.com/video/imdb/vi3021120281,tt1435513,6.7,,Cinemascore,NA
