movie name,imdb name,year,description,trailer link,movie id,imdb score,rotten score,cinema score,user score
Blood And Chocolate,Blood and Chocolate,2007,"Blood and Chocolate is a movie starring Agnes Bruckner, Hugh Dancy, and Olivier Martinez. A young teenage werewolf is torn between honoring her family's secret and her love for a man.",NA,tt0397044,5.5,11,Cinemascore,NA
Catch And Release,Catch and Release,2007,"Catch and Release is a movie starring Jennifer Garner, Timothy Olyphant, and Kevin Smith. A woman struggles to accept the death of her fiancé and the secrets he kept from her as she rebuilds her life.",https://www.imdb.com/video/imdb/vi1472004377,tt0395495,6.0,22,Cinemascore,NA
Epic Movie,Epic Movie,2007,"Epic Movie is a movie starring Kal Penn, Jennifer Coolidge, and Fred Willard. A spoof on previous years' epic movies (The Da Vinci Code (2006), The Chronicles of Narnia: The Lion, the Witch and the Wardrobe (2005) + 20 more), TV...",https://www.imdb.com/video/imdb/vi1638203673,tt0799949,2.4,2,Cinemascore,NA
Seraphim Falls,Seraphim Falls,2007,"Seraphim Falls is a movie starring Pierce Brosnan, Liam Neeson, and Anjelica Huston. At the end of the Civil War, a colonel hunts down a man with whom he has a grudge.",https://www.imdb.com/video/imdb/vi3833659673,tt0479537,6.7,55,Cinemascore,NA
Smokin' Aces,Smokin' Aces,2007,"Smokin' Aces is a movie starring Jeremy Piven, Ryan Reynolds, and Ray Liotta. When a Las Vegas performer-turned-snitch named Buddy Israel decides to turn state's evidence and testify against the mob, it seems that a whole lot of...",NA,tt0475394,6.7,30,Cinemascore,NA
Because I Said So,Because I Said So,2007,"Because I Said So is a movie starring Diane Keaton, Mandy Moore, and Gabriel Macht. A meddling mother tries to set her daughter up with the right man so her kid won't follow in her footsteps.",NA,tt0490084,5.7,4,Cinemascore,NA
Constellation,Constellation,2007,"Constellation is a movie starring Gabrielle Union, Billy Dee Williams, and Zoe Saldana. A painter living in exile returns home where his family endured generations of racial violence. There he begins to fantasize the people around...",https://www.imdb.com/video/imdb/vi2109669657,tt0315431,3.8,,Cinemascore,NA
Raising Flagg,Raising Flagg,2007,"Raising Flagg is a movie starring Alan Arkin, Lauren Holly, and Glenne Headly. A comedy centered on a handyman (Arkin) and his lifelong competition with his neighbor (Pendleton.)",NA,tt0302498,5.4,23,Cinemascore,NA
Hannibal Rising,Hannibal Rising,2007,"Hannibal Rising is a movie starring Gaspard Ulliel, Rhys Ifans, and Li Gong. After the death of his parents during World War II, young Hannibal Lecter moves in with his beautiful aunt and begins plotting revenge on the barbarians...",https://www.imdb.com/video/imdb/vi600638233,tt0367959,6.2,16,Cinemascore,NA
Norbit,Norbit,2007,"Norbit is a movie starring Eddie Murphy, Thandie Newton, and Terry Crews. A mild-mannered guy, who is married to a monstrous woman, meets the woman of his dreams, and schemes to find a way to be with her.",https://www.imdb.com/video/imdb/vi228196633,tt0477051,4.0,9,Cinemascore,NA
The Last Sin Eater,The Last Sin Eater,2007,"The Last Sin Eater is a movie starring Louise Fletcher, Henry Thomas, and Liana Liberato. In seeking her own redemption from the man of whom she is most afraid, ten-year-old Cadi Forbes discovers a secret sin haunting her community...",https://www.imdb.com/video/imdb/vi3002401049,tt0810928,5.7,19,Cinemascore,NA
The Lives of Others,Das Leben der Anderen,2007,"Das Leben der Anderen is a movie starring Ulrich Mühe, Martina Gedeck, and Sebastian Koch. In 1984 East Berlin, an agent of the secret police, conducting surveillance on a writer and his lover, finds himself becoming increasingly...",NA,tt0405094,8.4,93,Cinemascore,NA
Music And Lyrics,Music and Lyrics,2007,"Music and Lyrics is a movie starring Hugh Grant, Drew Barrymore, and Scott Porter. A washed up singer is given a couple days to compose a chart-topping hit for an aspiring teen sensation. Though he's never written a decent lyric in...",https://www.imdb.com/video/imdb/vi2610626841,tt0758766,6.5,62,Cinemascore,NA
Avenue Montaigne,Fauteuils d'orchestre,2007,"Fauteuils d'orchestre is a movie starring Cécile de France, Valérie Lemercier, and Albert Dupontel. A young woman arrives in Paris where she finds a job as a waitress in bar next on Avenue Montaigne that caters to the surrounding...",https://www.imdb.com/video/imdb/vi2617097241,tt0444112,6.7,74,Cinemascore,NA
Breach,Breach,2007,"Breach is a movie starring Chris Cooper, Ryan Phillippe, and Dennis Haysbert. FBI upstart Eric O'Neill enters into a power game with his boss, Robert Hanssen, an agent who was put on trial for selling secrets to the Soviet Union.",NA,tt0401997,7.0,84,Cinemascore,NA
Bridge to Terabithia,Bridge to Terabithia,2007,"Bridge to Terabithia is a movie starring Josh Hutcherson, AnnaSophia Robb, and Zooey Deschanel. A preteen's life turns upside down when he befriends the new girl in school and they imagine a whole new fantasy world to escape reality.",https://www.imdb.com/video/imdb/vi227804697,tt0398808,7.1,85,Cinemascore,NA
Abandoned,The Abandoned,2007,"The Abandoned is a movie starring Anastasia Hille, Karel Roden, and Valentin Goshev. An adopted woman returns to her home country and the family home that she never knew and must face the mystery that lies there.",NA,tt0475937,5.6,38,Cinemascore,NA
Amazing Grace,Amazing Grace,2007,"Amazing Grace is a movie starring Ioan Gruffudd, Albert Finney, and Michael Gambon. The idealist William Wilberforce maneuvers his way through Parliament, endeavoring to end the British transatlantic slave trade.",https://www.imdb.com/video/imdb/vi330694937,tt0454776,7.4,99,Cinemascore,NA
Glastonbury,Glastonbury,2007,"Glastonbury is a movie starring David Bowie, Björk, and James Brown. A documentary on the 30th anniversary of Britain's best-known music festival.",https://www.imdb.com/video/imdb/vi2560099097,tt0464022,6.6,,Cinemascore,NA
Gray Matters,Gray Matters,2007,"Gray Matters is a movie starring Heather Graham, Tom Cavanagh, and Bridget Moynahan. They finish each other's sentences, dance like Fred and Ginger, and share the same downtown loft--the perfect couple? Not exactly. Gray and Sam,...",https://www.imdb.com/video/imdb/vi4104782105,tt0375785,5.8,8,Cinemascore,NA
Reno 911 Miami,Reno 911!: Miami,2007,"Reno 911!: Miami is a movie starring Thomas Lennon, Robert Ben Garant, and Kerri Kenney. A rag-tag team of Reno cops are called in to save the day after a terrorist attack disrupts a national police convention in Miami Beach during...",https://www.imdb.com/video/imdb/vi1334837529,tt0499554,5.9,34,Cinemascore,NA
Starter For Ten,Starter for 10,2007,"Starter for 10 is a movie starring James McAvoy, Alice Eve, and Rebecca Hall. Set in 1985, working-class student Brian Jackson (McAvoy) navigates his first year at Bristol University.",NA,tt0477095,6.7,90,Cinemascore,NA
The Astronaut Farmer,The Astronaut Farmer,2007,"The Astronaut Farmer is a movie starring Billy Bob Thornton, Virginia Madsen, and Bruce Dern. A NASA astronaut, forced to retire years earlier so he could save his family farm, has never given up his dream of space travel and looks...",https://www.imdb.com/video/imdb/vi4237164825,tt0469263,6.3,,Cinemascore,NA
The Number 23,The Number 23,2007,"The Number 23 is a movie starring Jim Carrey, Virginia Madsen, and Logan Lerman. Walter Sparrow becomes obsessed with a novel that he believes was written about him. As his obsession increases, more and more similarities seem to...",https://www.imdb.com/video/imdb/vi4170121753,tt0481369,6.4,8,Cinemascore,NA
Black Snake Moan,Black Snake Moan,2007,"Black Snake Moan is a movie starring Christina Ricci, Samuel L. Jackson, and Justin Timberlake. A God-fearing bluesman takes to a wild young woman who, as a victim of childhood sexual abuse, looks everywhere for love, never quite...",https://www.imdb.com/video/imdb/vi2847539481,tt0462200,6.9,66,Cinemascore,NA
Full Of It,Full of It,2007,"Full of It is a movie starring Ryan Pinkston, Kate Mara, and Teri Polo. A young kid is forced to live out the lies he told to become popular.",https://www.imdb.com/video/imdb/vi61407513,tt0446752,5.5,6,Cinemascore,NA
Prince Of Broadway,Prince of Broadway,2007,"Prince of Broadway is a movie starring Prince Adu, Karren Karagulian, and Aiden Noesi. A New York street hustler specializing in name-brand knock-offs finds his highly profitable game suddenly complicated when his ex-girlfriend...",https://www.imdb.com/video/imdb/vi2698577433,tt1000769,6.9,84,Cinemascore,NA
The Zodiac,The Zodiac,2007,"The Zodiac is a movie starring Justin Chambers, Robin Tunney, and Rory Culkin. An elusive serial killer known as the Zodiac terrorizes the San Francisco Bay in the late 1960s, while detectives aim to stop him before he claims more...",https://www.imdb.com/video/imdb/vi2264269081,tt0371739,5.4,,Cinemascore,NA
Wild Hogs,Wild Hogs,2007,"Wild Hogs is a movie starring Tim Allen, Martin Lawrence, and John Travolta. A group of suburban biker wannabes looking for adventure hit the open road, but get more than they bargained for when they encounter a New Mexico gang...",https://www.imdb.com/video/imdb/vi165610521,tt0486946,5.8,14,Cinemascore,NA
Zodiac,Zodiac,2007,"Zodiac is a movie starring Jake Gyllenhaal, Robert Downey Jr., and Mark Ruffalo. In the late 1960s/early 1970s, a San Francisco cartoonist becomes an amateur detective obsessed with tracking down the Zodiac Killer, an unidentified...",https://www.imdb.com/video/imdb/vi1390412057,tt0443706,7.7,89,Cinemascore,NA
300,300,2007,"300 is a movie starring Gerard Butler, Lena Headey, and David Wenham. King Leonidas of Sparta and a force of 300 men fight the Persians at Thermopylae in 480 B.C.",https://www.imdb.com/video/imdb/vi213123353,tt0416449,7.7,60,Cinemascore,NA
Believe In Me,Believe in Me,2007,"Believe in Me is a movie starring Jeffrey Donovan, Samantha Mathis, and Bruce Dern. In a conservative small town, a young man's wish to coach high school basketball are tweaked by a school board decision that makes him the new coach...",https://www.imdb.com/video/imdb/vi1350866969,tt0419491,7.1,,Cinemascore,NA
Beyond The Gates,Shooting Dogs,2007,"Shooting Dogs is a movie starring John Hurt, Hugh Dancy, and Dominique Horwitz. A Catholic Priest and an English teacher get stranded in a school in Kigali during the 1994 Rwandan genocide.",https://www.imdb.com/video/imdb/vi1334968601,tt0420901,7.7,84,Cinemascore,NA
The Host,Gwoemul,2007,"Gwoemul is a movie starring Kang-ho Song, Hee-Bong Byun, and Hae-il Park. A monster emerges from Seoul's Han River and begins attacking people. One victim's loving family does what it can to rescue her from its clutches.",https://www.imdb.com/video/imdb/vi1234043161,tt0468492,7.0,9,Cinemascore,NA
The Namesake,The Namesake,2007,"The Namesake is a movie starring Kal Penn, Irrfan Khan, and Tabu. American-born Gogol, the son of Indian immigrants, wants to fit in among his fellow New Yorkers, despite his family's unwillingness to let go of their traditional...",https://www.imdb.com/video/imdb/vi569835801,tt0433416,7.5,,Cinemascore,NA
The Ultimate Gift,The Ultimate Gift,2007,"The Ultimate Gift is a movie starring Drew Fuller, James Garner, and Abigail Breslin. A deceased billionaire leaves his spoiled adult grandson a series of odd tasks to perform in order to receive ""the ultimate gift,"" with the...",https://www.imdb.com/video/imdb/vi4215322393,tt0482629,7.3,,Cinemascore,NA
Dead Silence,Dead Silence,2007,"Dead Silence is a movie starring Ryan Kwanten, Amber Valletta, and Donnie Wahlberg. A young widower returns to his hometown to search for answers to his wife's murder, which may be linked to the ghost of a murdered ventriloquist.",NA,tt0455760,6.2,20,Cinemascore,NA
I Think I Love My Wife,I Think I Love My Wife,2007,"I Think I Love My Wife is a movie starring Chris Rock, Kerry Washington, and Gina Torres. A married man who daydreams about being with other women finds his will and morals tested after he's visited by the ex-mistress of his old...",https://www.imdb.com/video/imdb/vi1152254233,tt0770772,5.5,19,Cinemascore,NA
Nomad: The Warrior,Köshpendiler,2007,"Köshpendiler is a movie starring Kuno Becker, Jason Scott Lee, and Jay Hernandez. A historical epic set in 18th-century Kazakhstan, where a young man is destined to unite the country's three warring tribes.",https://www.imdb.com/video/imdb/vi983433497,tt0374089,5.9,6,Cinemascore,NA
Premonition,Premonition,2007,"Premonition is a movie starring Sandra Bullock, Julian McMahon, and Amber Valletta. A depressed woman learns that her husband was killed in a car accident the previous day, then awakens the next morning to find him alive and well at...",https://www.imdb.com/video/imdb/vi4198545177,tt0477071,5.9,8,Cinemascore,NA
The Wind That Shakes The Barley,The Wind that Shakes the Barley,2007,"The Wind that Shakes the Barley is a movie starring Cillian Murphy, Pádraic Delaney, and Liam Cunningham. Against the backdrop of the Irish War of Independence, two brothers fight a guerrilla war against British forces.",https://www.imdb.com/video/imdb/vi3355181337,tt0460989,7.5,89,Cinemascore,NA
Tortilla Heaven,Tortilla Heaven,2007,"Tortilla Heaven is a movie starring José Zúñiga, George Lopez, and Miguel Sandoval. Isidor's Tortilla Heaven is the best restaurant in New Mexico maybe even the world. But though his tortillas are scrumptious, his enchiladas divine,...",https://www.imdb.com/video/imdb/vi454098969,tt0227671,5.3,,Cinemascore,NA
Knowing,Knowing,2007,"Knowing is a movie starring Nicolas Cage, Chandler Canterbury, and Rose Byrne. M.I.T. professor John Koestler links a mysterious list of numbers from a time capsule to past and future disasters and sets out to prevent the ultimate...",https://www.imdb.com/video/imdb/vi3391554329,tt0448011,6.2,33,Cinemascore,NA
Air Guitar Nation,Air Guitar Nation,2007,"Air Guitar Nation is a movie starring Dan Crane, David S. Jung, and Hadia Ackerman. It's time to rock and roll - air guitar style. AIR GUITAR NATION is the feature documentary about the year that air guitar swept America - from New...",NA,tt0799915,7.1,85,Cinemascore,NA
First Snow,First Snow,2007,"First Snow is a movie starring Guy Pearce, Piper Perabo, and William Fichtner. A psychic's ominous reading sends a man into a tailspin.",https://www.imdb.com/video/imdb/vi1319567641,tt0432289,6.2,58,Cinemascore,NA
Offside,Offside,2007,"Offside is a movie starring Sima Mobarak-Shahi, Shayesteh Irani, and Ayda Sadeqi. Struggle of Women in a country that excludes them from entering the stadiums.",https://www.imdb.com/video/imdb/vi2191393049,tt0499537,7.3,94,Cinemascore,NA
Reign Over Me,Reign Over Me,2007,"Reign Over Me is a movie starring Adam Sandler, Don Cheadle, and Jada Pinkett Smith. A man who lost his family in the September 11 attack on New York City runs into his old college roommate. Rekindling the friendship is the one...",https://www.imdb.com/video/imdb/vi2088960281,tt0490204,7.4,64,Cinemascore,NA
Shooter,Shooter,2007,"Shooter is a movie starring Mark Wahlberg, Michael Peña, and Rhona Mitra. A marksman living in exile is coaxed back into action after learning of a plot to kill the President. Ultimately double-crossed and framed for the attempt, he...",https://www.imdb.com/video/imdb/vi2928083225,tt0822854,7.2,47,Cinemascore,NA
The Hills Have Eyes,The Hills Have Eyes,2007,"The Hills Have Eyes is a movie starring Ted Levine, Kathleen Quinlan, and Dan Byrd. A family falls victim to a group of mutated cannibals in a desert far away from civilization.",https://www.imdb.com/video/imdb/vi2750611737,tt0454841,6.4,52,Cinemascore,NA
The Hills Have Eyes 2,The Hills Have Eyes II,2007,"The Hills Have Eyes II is a movie starring Daniella Alonso, Jacob Vargas, and Michael Bailey Smith. A group of National Guard trainees find themselves battling against a vicious group of mutants on their last day of training in the...",https://www.imdb.com/video/imdb/vi378405145,tt0800069,5.1,,Cinemascore,NA
The Hills Have Eyes 2,The Hills Have Eyes II,2007,"The Hills Have Eyes II is a movie starring Daniella Alonso, Jacob Vargas, and Michael Bailey Smith. A group of National Guard trainees find themselves battling against a vicious group of mutants on their last day of training in the...",https://www.imdb.com/video/imdb/vi378405145,tt0800069,5.1,,Cinemascore,NA
The Last Mimzy,The Last Mimzy,2007,"The Last Mimzy is a movie starring Joely Richardson, Rainn Wilson, and Timothy Hutton. Two siblings begin to develop special talents after they find a mysterious box of toys. Soon the kids, their parents, and even their teacher are...",https://www.imdb.com/video/imdb/vi2532639001,tt0768212,6.2,,Cinemascore,NA
The Prisoner or: How I Tried To Kill Tony Blair,The Prisoner or: How I Planned to Kill Tony Blair,2007,The Prisoner or: How I Planned to Kill Tony Blair is a movie starring Yunis Khatayer Abbas. A freedom-loving Iraqi journalist is mistaken as Tony Blair's would-be assassin and sent to Abu Ghraib Prison where he discovers the true...,https://www.imdb.com/video/imdb/vi2230452505,tt0841149,6.8,,Cinemascore,NA
Blades Of Glory,Blades of Glory,2007,"Blades of Glory is a movie starring Will Ferrell, Jon Heder, and Amy Poehler. In 2002, two rival Olympic ice skaters were stripped of their gold medals and permanently banned from men's single competition. Presently, however,...",https://www.imdb.com/video/imdb/vi3468296473,tt0445934,6.3,70,Cinemascore,NA
Meet The Robinsons 3-D,Meet the Robinsons,2007,"Meet the Robinsons is a movie starring Daniel Hansen, Wesley Singerman, and Angela Bassett. Lewis is a brilliant inventor who meets mysterious stranger named Wilbur Robinson, whisking Lewis away in a time machine and together they...",https://www.imdb.com/video/imdb/vi65668121,tt0396555,6.8,,Cinemascore,NA
Race You To The Bottom,Race You to the Bottom,2007,"Race You to the Bottom is a movie starring Ruben Dario, Kristin Hensley, and Cole Williams. Bisexual travel writer Nathan examines his increasingly complex feelings for Maggie as they travel through California's wine country on...",NA,tt0452671,5.1,50,Cinemascore,NA
The Hawk Is Dying,The Hawk Is Dying,2007,"The Hawk Is Dying is a movie starring Paul Giamatti, Michelle Williams, and Michael Pitt. A Gainesville Florida auto upholsterer (Giamatti) attempts to subvert his mundane life by training a wild, red-tailed hawk.",NA,tt0412808,6.0,30,Cinemascore,NA
The Lookout,The Lookout,2007,"The Lookout is a movie starring Joseph Gordon-Levitt, Jeff Daniels, and Matthew Goode. Chris is a once promising high school athlete whose life is turned upside down following a tragic accident. As he tries to maintain a normal...",https://www.imdb.com/video/imdb/vi3333488921,tt0427470,7.0,,Cinemascore,NA
Are We Done Yet?,Are We Done Yet?,2007,"Are We Done Yet? is a movie starring Ice Cube, Nia Long, and John C. McGinley. Newlyweds Nick and Suzanne decide to move to the suburbs to provide a better life for their two kids. But their idea of a dream home is disturbed by a...",https://www.imdb.com/video/imdb/vi2125922585,tt0422774,4.2,8,Cinemascore,NA
Black Book,Zwartboek,2007,"Zwartboek is a movie starring Carice van Houten, Sebastian Koch, and Thom Hoffman. In the Nazi-occupied Netherlands during World War II, a Jewish singer infiltrates the regional Gestapo headquarters for the Dutch resistance.",https://www.imdb.com/video/imdb/vi2595881241,tt0389557,7.7,75,Cinemascore,NA
Firehouse Dog,Firehouse Dog,2007,"Firehouse Dog is a movie starring Josh Hutcherson, Bruce Greenwood, and Bree Turner. Rexxx, Hollywood's top canine star, gets lost and is adopted into a shabby firehouse. He teams up with a young kid to get the station back on its...",https://www.imdb.com/video/imdb/vi1504117017,tt0476995,5.5,38,Cinemascore,NA
The Reaping,The Reaping,2007,"The Reaping is a movie starring Hilary Swank, David Morrissey, and AnnaSophia Robb. A former Christian missionary, who specializes in debunking religious phenomena, investigates a small town which seems to be suffering from the 10...",https://www.imdb.com/video/imdb/vi989397273,tt0444682,5.6,8,Cinemascore,NA
The Hoax,The Hoax,2007,"The Hoax is a movie starring Richard Gere, Alfred Molina, and David Aaron Baker. In what would cause a fantastic media frenzy, Clifford Irving sells his bogus biography of Howard Hughes to a premiere publishing house in the early...",https://www.imdb.com/video/imdb/vi400491545,tt0462338,6.7,,Cinemascore,NA
The TV Set,The TV Set,2007,"The TV Set is a movie starring David Duchovny, Sigourney Weaver, and Ioan Gruffudd. The story of a TV pilot as it goes through the Network TV process of casting, production and finally airing.",https://www.imdb.com/video/imdb/vi2616525081,tt0473709,6.5,,Cinemascore,NA
Aqua Teen Movie Hunger Force Colon Movie Film for Theaters,Aqua Teen Hunger Force Colon Movie Film for Theaters,2007,"Aqua Teen Hunger Force Colon Movie Film for Theaters is a movie starring Dana Snyder, Dave Willis, and Carey Means. An action epic that explores the origins of Master Shake, Frylock, and Meatwad, better known as the Aqua Teen Hunger...",https://www.imdb.com/video/imdb/vi1270284569,tt0455326,6.7,,Cinemascore,NA
Disturbia,Disturbia,2007,"Disturbia is a movie starring Shia LaBeouf, David Morse, and Carrie-Anne Moss. A teen living under house arrest becomes convinced his neighbor is a serial killer.",https://www.imdb.com/video/imdb/vi2845966617,tt0486822,6.8,69,Cinemascore,NA
Lonely Hearts,Lonely Hearts,2007,"Lonely Hearts is a movie starring John Travolta, Salma Hayek, and Jared Leto. Based on the true story, two homicide detectives track Martha Beck and Raymond Martinez Fernandez, a murderous pair known as the ""Lonely Hearts Killers""...",NA,tt0441774,6.4,48,Cinemascore,NA
Pathfinder,Pathfinder,2007,"Pathfinder is a movie starring Karl Urban, Clancy Brown, and Moon Bloodgood. A Viking boy is left behind after his clan battles a Native American tribe. Raised within the tribe, he ultimately becomes their savior in a fight against...",https://www.imdb.com/video/imdb/vi2811953433,tt0446013,5.4,10,Cinemascore,NA
Perfect Stranger,Perfect Stranger,2007,"Perfect Stranger is a movie starring Halle Berry, Bruce Willis, and Giovanni Ribisi. A journalist goes undercover to ferret out businessman Harrison Hill as her childhood friend's killer. Posing as one of his temps, she enters into...",https://www.imdb.com/video/imdb/vi1015021849,tt0457433,5.7,,Cinemascore,NA
Slow Burn,Slow Burn,2007,"Slow Burn is a movie starring Ray Liotta, Jolene Blalock, and LL Cool J. A district attorney is involved in a 24-hour showdown with a gang leader and is, at the same time, being manipulated by an attractive assistant district...",https://www.imdb.com/video/imdb/vi3800563993,tt0376196,5.8,12,Cinemascore,NA
Year of the Dog,Year of the Dog,2007,"Year of the Dog is a movie starring Molly Shannon, John C. Reilly, and Peter Sarsgaard. A secretary's life changes in unexpected ways after her dog dies.",https://www.imdb.com/video/imdb/vi1996423449,tt0756729,6.0,69,Cinemascore,NA
Fracture,Fracture,2007,"Fracture is a movie starring Anthony Hopkins, Ryan Gosling, and David Strathairn. An attorney intent on climbing the career ladder toward success, finds an unlikely opponent in a manipulative criminal he is trying to prosecute.",https://www.imdb.com/video/imdb/vi1369964825,tt0488120,7.2,71,Cinemascore,NA
Hot Fuzz,Hot Fuzz,2007,"Hot Fuzz is a movie starring Simon Pegg, Nick Frost, and Martin Freeman. A skilled London police officer is transferred to a small town with a dark secret.",https://www.imdb.com/video/imdb/vi1020176665,tt0425112,7.8,91,Cinemascore,NA
In The Land Of Women,In the Land of Women,2007,"In the Land of Women is a movie starring Adam Brody, Kristen Stewart, and Meg Ryan. A sleazy writer has a chance to redeem himself when he goes to stay with his grandmother and befriends the neighbors.",https://www.imdb.com/video/imdb/vi1890058521,tt0419843,6.4,44,Cinemascore,NA
Stephanie Daley,Stephanie Daley,2007,"Stephanie Daley is a movie starring Tilda Swinton, Amber Tamblyn, and Timothy Hutton. Pregnant forensic psychologist Lydie Crane is hired to learn the truth behind the case of 16-year-old Stephanie Daley, who is accused of...",https://www.imdb.com/video/imdb/vi680788249,tt0483812,6.3,90,Cinemascore,NA
The Tripper,The Tripper,2007,"The Tripper is a movie starring Jaime King, Thomas Jane, and Lukas Haas. A Ronald Reagan-obsessed serial killer targets a bunch of hippies who are heading to a weekend-long concert.",https://www.imdb.com/video/imdb/vi4261085465,tt0760187,5.0,33,Cinemascore,NA
The Valet,La doublure,2007,"La doublure is a movie starring Gad Elmaleh, Alice Taglioni, and Daniel Auteuil. A porter and a top-model have to pretend to be a couple in order to salvage a CEO's marriage.",https://www.imdb.com/video/imdb/vi737935641,tt0449851,6.6,70,Cinemascore,NA
Vacancy,Vacancy,2007,"Vacancy is a movie starring Kate Beckinsale, Luke Wilson, and Frank Whaley. A married couple becomes stranded at an isolated motel and finds hidden video cameras in their room. They soon realize that unless they escape, they'll be...",https://www.imdb.com/video/imdb/vi4041212185,tt0452702,6.2,55,Cinemascore,NA
Diggers,Diggers,2007,"Diggers is a movie starring Paul Rudd, Ken Marino, and Maura Tierney. A story about a tight-knit group of friends, who try to maintain their small-town way of life in the face of enormous changes in 1970s Long Island.",https://www.imdb.com/video/imdb/vi1520566553,tt0469897,6.3,70,Cinemascore,NA
Jindabyne,Jindabyne,2007,"Jindabyne is a movie starring Laura Linney, Gabriel Byrne, and John Howard. After four men on a fishing trip discover a dead body in the water, they choose to delay reporting it and continue fishing.",https://www.imdb.com/video/imdb/vi1000931609,tt0382765,6.3,65,Cinemascore,NA
Kickin' It Old Skool,Kickin' It Old Skool,2007,"Kickin' It Old Skool is a movie starring Jamie Kennedy, Maria Menounos, and Miguel A. Núñez Jr.. A young breakdancer hits his head during a talent show and slips into a coma for twenty years. Waking up in 2006, he looks to revive...",https://www.imdb.com/video/imdb/vi4287627545,tt0772178,4.6,,Cinemascore,NA
