movie name,imdb name,year,description,trailer link,movie id,imdb score,rotten score,cinema score,user score
Free Ride,Free Ride,2014,"Free Ride is a movie starring Anna Paquin, Liana Liberato, and Ava Acres. A single mom caught up in the Florida drug trade during the late 1970s tries to make a better life for her two girls.",https://www.imdb.com/video/imdb/vi3819416345,tt1839482,5.6,,Cinemascore,NA
Hamlet (2014),Hamlet,2014,"Hamlet is a movie starring Rejane Arruda, Jean-Claude Bernardet, and Paulo Bordhin. From the murder of his father by his uncle, Hamlet is forced to confront its own contradictions and the world around him. In a deconstruction of...",NA,tt4052786,5.6,,Cinemascore,NA
If You Build It,If You Build It,2014,"If You Build It is a movie starring Erick Bowen, Rodecoe Dunlow, and Kerron Hayes. Spend a year in the life of one of America's most innovative classrooms.",https://www.imdb.com/video/imdb/vi1142794265,tt2322482,7.2,78,Cinemascore,NA
In Bloom,Grzeli nateli dgeebi,2014,"Grzeli nateli dgeebi is a movie starring Lika Babluani, Mariam Bokeria, and Zurab Gogaladze. Set in the Georgian capital of Tbilisi in 1992. Friends Eka and Natia look to leave childhood behind as they ignore societal customs and...",https://www.imdb.com/video/imdb/vi3386882585,tt2741806,7.6,,Cinemascore,NA
Loves Her Gun,Loves Her Gun,2014,"Loves Her Gun is a movie starring Trieste Kelly Dunn, Francisco Barreiro, and Ashley Spillers. Loves Her Gun is a romantic tragedy about a young woman who flees violence in New York for the laid back environment in central Texas....",https://www.imdb.com/video/imdb/vi2145958681,tt2091343,5.0,75,Cinemascore,NA
Raze,Raze,2014,"Raze is a movie starring Zoë Bell, Rachel Nichols, and Tracie Thoms. Raze, a horror/action film, focuses on two abducted women & 50 other women who are forced to fight each other using their bare hands.",https://www.imdb.com/video/imdb/vi253339673,tt2111392,5.2,45,Cinemascore,NA
Return to Nuke Em High Volume 1,Return to Nuke 'Em High Volume 1,2014,"Return to Nuke 'Em High Volume 1 is a movie starring Asta Paredes, Catherine Corcoran, and Vito Trigo. When the other students begin to undergo mutations, a lesbian couple must solve the mystery and save Tromaville High School.",NA,tt2279922,5.5,57,Cinemascore,NA
The Adventurer The Curse Of The Midas Box,The Adventurer: The Curse of the Midas Box,2014,"The Adventurer: The Curse of the Midas Box is a movie starring Aneurin Barnard, Michael Sheen, and Lena Headey. Ancient mysteries. Powerful evil. And a fearless hero's quest through a fantastical realm of steam-powered wonders and...",https://www.imdb.com/video/imdb/vi615557913,tt1376213,5.4,20,Cinemascore,NA
The Grounded,The Grounded,2014,"The Grounded is a movie starring Charles Duke, Brian Dunning, and Laura Koniver. The Grounded movie tells the true tale of an Alaskan wildlife filmmaker's persistent curiosity and quest to test the claims of what appears to be an...",NA,tt3765684,8.1,,Cinemascore,NA
The Legend Of Hercules,The Legend of Hercules,2014,"The Legend of Hercules is a movie starring Kellan Lutz, Gaia Weiss, and Scott Adkins. The origin story of the mythical Greek hero. Betrayed by his stepfather, the King, and exiled and sold into slavery because of a forbidden love,...",https://www.imdb.com/video/imdb/vi1685301273,tt1043726,4.2,3,Cinemascore,NA
The Suspect,Yong-eui-ja,2014,"Yong-eui-ja is a movie starring Jong-ryol Choi, Yoo Gong, and Jae-yoon Jo. Betrayed and on the run, a North Korean agent tries to uncover the volatile secrets hidden inside the eyeglasses of a dead man.",https://www.imdb.com/video/imdb/vi2058857241,tt3404158,6.9,,Cinemascore,NA
The Truth About Emanuel,The Truth About Emanuel,2014,"The Truth About Emanuel is a movie starring Kaya Scodelario, Jessica Biel, and Frances O'Connor. A troubled girl becomes preoccupied with her mysterious new neighbor, who bears a striking resemblance to her dead mother.",https://www.imdb.com/video/imdb/vi3418924569,tt1838520,6.0,34,Cinemascore,NA
Back In The Day,Back in the Day,2014,"Back in the Day is a movie starring Morena Baccarin, Michael Rosenbaum, and Danielle Bisutti. Sometimes in order to move forward, you have to go back. And in this raunchy comedy, Jim Owens does just that when he heads home for his...",https://www.imdb.com/video/imdb/vi3184703513,tt2246887,5.0,11,Cinemascore,NA
Big Bad Wolves,Big Bad Wolves,2014,"Big Bad Wolves is a movie starring Lior Ashkenazi, Rotem Keinan, and Tzahi Grad. A series of brutal murders puts the lives of three men on a collision course: The father of the latest victim now out for revenge, a vigilante police...",https://www.imdb.com/video/imdb/vi1116650265,tt2309224,6.8,76,Cinemascore,NA
Devil's Due,Devil's Due,2014,"Devil's Due is a movie starring Allison Miller, Zach Gilford, and Sam Anderson. After a mysterious, lost night on their honeymoon, a newlywed couple finds themselves dealing with an earlier-than-planned pregnancy.",https://www.imdb.com/video/imdb/vi1952884761,tt2752758,4.1,18,Cinemascore,NA
GBF,G.B.F.,2014,"G.B.F. is a movie starring Michael J. Willett, Paul Iacono, and Sasha Pieterse. What happens after Tanner is outed by his classmates and becomes the title ""gay best friend"" for three high school queen bees?",https://www.imdb.com/video/imdb/vi71083545,tt2429074,5.9,80,Cinemascore,NA
Generation War,"Unsere Mütter, unsere Väter",2014,"Unsere Mütter, unsere Väter is a TV mini-series starring Volker Bruch, Tom Schilling, and Katharina Schüttler. Five friends go out to war and promise each other to be back for Christmas.",https://www.imdb.com/video/imdb/vi3078863897,tt1883092,8.5,,Cinemascore,NA
Gloria,NA,2014,NA,NA,NA,NA,,Cinemascore,NA
Jack Ryan Shadow Recruit,Jack Ryan: Shadow Recruit,2014,"Jack Ryan: Shadow Recruit is a movie starring Chris Pine, Kevin Costner, and Keira Knightley. Jack Ryan, as a young covert C.I.A. analyst, uncovers a Russian plot to crash the U.S. economy with a terrorist attack.",https://www.imdb.com/video/imdb/vi3398346777,tt1205537,6.2,55,Cinemascore,NA
Life Of A King,Life of a King,2014,"Life of a King is a movie starring Cuba Gooding Jr., Dennis Haysbert, and George Dick. Ex-felon, Eugene Brown, establishes a Chess Club for inner city teenagers in Washington, D.C.",https://www.imdb.com/video/imdb/vi4031752217,tt2708254,6.9,,Cinemascore,NA
Like Father Like Son,Soshite chichi ni naru,2014,"Soshite chichi ni naru is a movie starring Masaharu Fukuyama, Machiko Ono, and Yôko Maki. Ryota is a successful workaholic businessman. When he learns that his biological son was switched with another boy after birth, he faces the...",https://www.imdb.com/video/imdb/vi3511134233,tt2331143,7.8,,Cinemascore,NA
Odd Thomas,Odd Thomas,2014,"Odd Thomas is a movie starring Anton Yelchin, Ashley Sommers, and Leonor Varela. In a California desert town, a short-order cook with clairvoyant abilities encounters a mysterious man with a link to dark, threatening forces.",https://www.imdb.com/video/imdb/vi3062213401,tt1767354,6.8,38,Cinemascore,NA
Old Goats,2 Old Goats on Hogs,2014,"2 Old Goats on Hogs is a TV series starring Josh O'Quin, James Groh, and Geoff Hughes. 2 Old Goats on Hogs is a motorcycle travel/casual dining show based in Austin, Texas. We feature scenic rides and tasty road food that will allow...",NA,tt5822116,NA,62,Cinemascore,NA
Reasonable Doubt,Reasonable Doubt,2014,"Reasonable Doubt is a movie starring Dominic Cooper, Samuel L. Jackson, and Gloria Reuben. A District Attorney has his life turned upside down when he's involved in a hit and run and another man is arrested for his crime and charged...",https://www.imdb.com/video/imdb/vi268740633,tt2304953,5.7,,Cinemascore,NA
Ride Along,Ride Along,2014,"Ride Along is a movie starring Ice Cube, Kevin Hart, and Tika Sumpter. Security guard Ben must prove himself to his girlfriend's brother, top police officer James. He rides along James on a 24-hour patrol of Atlanta.",https://www.imdb.com/video/imdb/vi113747993,tt1408253,6.2,18,Cinemascore,NA
Stand Your Ground,Stand Your Ground,2014,"Stand Your Ground is a movie starring Francine Locke, Drew Matthews, and Cameron Arnett. A woman struggles with her faith when her son is falsely accused of murder and the odds are stacked against him.",https://www.imdb.com/video/imdb/vi3420629017,tt2144820,5.6,,Cinemascore,NA
Summer In February,Summer in February,2014,"Summer in February is a movie starring Dominic Cooper, Emily Browning, and Dan Stevens. A true tale of love, liberty and scandal amongst the Edwardian artists' colony in Cornwall",https://www.imdb.com/video/imdb/vi3368396313,tt2184287,5.6,31,Cinemascore,NA
The Nut Job,The Nut Job,2014,"The Nut Job is a movie starring Will Arnett, Brendan Fraser, and Liam Neeson. An incorrigibly self-serving exiled squirrel finds himself helping his former park brethren survive by raiding a nut store, a location that also happens...",https://www.imdb.com/video/imdb/vi1816045593,tt1821658,5.7,12,Cinemascore,NA
Will You Still Love Me Tomorrow?,Ming tian ji de ai shang wo,2014,"Ming tian ji de ai shang wo is a movie starring Richie Jen, Mavis Fan, and Chin-Hang Shih. A married man begins to question his sexual orientation as he and his wife consider having another child.",https://www.imdb.com/video/imdb/vi822130713,tt2738050,6.6,83,Cinemascore,NA
Knights Of Badassdom,Knights of Badassdom,2014,"Knights of Badassdom is a movie starring Ryan Kwanten, Steve Zahn, and Peter Dinklage. Live-action role players conjure up a demon from Hell by mistake and they must deal with the consequences.",https://www.imdb.com/video/imdb/vi4024416793,tt1545660,5.6,67,Cinemascore,NA
24 Exposures,24 Exposures,2014,"24 Exposures is a movie starring Adam Wingard, Simon Barrett, and Caroline White. In this sexy thriller a photographer who specializes in erotic photo shoots is suspected of murder when one of his models is found dead. Starring the...",https://www.imdb.com/video/imdb/vi3453925913,tt2082156,4.1,32,Cinemascore,NA
Aatsinki: The Story of Arctic Cowboys,Aatsinki: The Story of Arctic Cowboys,2014,"Aatsinki: The Story of Arctic Cowboys is a movie starring Aarne Aatsinki, Lasse Aatsinki, and Lauri Aatsinki. One year in the life of a family of reindeer herders in Finnish Lapland. A study of hard work, hard earned leisure, and an...",https://www.imdb.com/video/imdb/vi446278425,tt2277150,6.8,83,Cinemascore,NA
Enemies Closer,Enemies Closer,2014,"Enemies Closer is a movie starring Tom Everett Scott, Jean-Claude Van Damme, and Orlando Jones. Deep within a forest on the U.S.-Canadian border, two sworn enemies must work together to escape a ruthless drug cartel hell-bent on...",https://www.imdb.com/video/imdb/vi1279113753,tt2395199,5.2,79,Cinemascore,NA
Gimme Shelter,Gimme Shelter,2014,"Gimme Shelter is a movie starring Vanessa Hudgens, Rosario Dawson, and Brendan Fraser. A pregnant teenager flees her abusive mother in search of her father, only to be rejected by her stepmother and forced to survive on the streets...",https://www.imdb.com/video/imdb/vi3051338265,tt1657510,6.5,100,Cinemascore,NA
I Frankenstein,"I, Frankenstein",2014,"I, Frankenstein is a movie starring Aaron Eckhart, Bill Nighy, and Miranda Otto. Frankenstein's creature finds himself caught in an all-out, centuries old war between two immortal clans.",https://www.imdb.com/video/imdb/vi3415517209,tt1418377,5.1,5,Cinemascore,NA
Jai Ho,Jai Ho,2014,"Jai Ho is a movie starring Salman Khan, Daisy Shah, and Tabu. An ex-army officer initiates a unique idea of propagating social responsibility among ordinary people and in doing so, crosses paths with a powerful political family.",https://www.imdb.com/video/imdb/vi2867571481,tt1188982,5.2,20,Cinemascore,NA
Mercedes Sosa: The Voice of Latin America,Mercedes Sosa: La voz de Latinoamérica,2014,"Mercedes Sosa: La voz de Latinoamérica is a movie starring Chico Buarque, Elba Bustelo, and David Byrne. Almost fifty years ago, when she was very young and unknown, Mercedes Sosa broke the mould by drafting, together with other...",https://www.imdb.com/video/imdb/vi1002486297,tt2568472,7.2,60,Cinemascore,NA
Papirosen,NA,2014,NA,NA,NA,NA,86,Cinemascore,NA
Run And Jump,Run & Jump,2014,"Run & Jump is a movie starring Maxine Peake, Edward MacLiam, and Will Forte. An American doctor travels to Ireland to study the Casey family after 38-year-old Conor suffers a stroke which changes his personality, leaving dynamo wife...",https://www.imdb.com/video/imdb/vi3621567001,tt2343158,6.3,89,Cinemascore,NA
Shelter,Shelter,2014,"Shelter is a movie starring Adolfo Mendez-Nouel, Anthony Mackie, and Kevin Hoffman. Hannah and Tahir fall in love while homeless on the streets of New York. Shelter explores how they got there, and as we learn about their pasts we...",https://www.imdb.com/video/imdb/vi371898393,tt3136112,6.5,45,Cinemascore,NA
Stranger By The Lake,L'inconnu du lac,2014,"L'inconnu du lac is a movie starring Pierre Deladonchamps, Christophe Paou, and Patrick d'Assumçao. Summertime. A cruising spot for men, tucked away on the shores of a lake. Franck falls in love with Michel, an attractive, potent...",https://www.imdb.com/video/imdb/vi3082861081,tt2852458,6.9,94,Cinemascore,NA
The Last Match,La partida,2014,"La partida is a movie starring Milton García, Reinier Díaz, and Jenifer Rodríguez. Two teenage men fall in love, surrounded by the poverty and the marginalization of their country are forced to change their lives and take big risks.",https://www.imdb.com/video/imdb/vi1897904153,tt2400002,6.7,,Cinemascore,NA
Visitors,Visitors,2014,NA,https://www.imdb.com/video/imdb/vi685615129,tt2936174,6.1,,Cinemascore,NA
Armistice,Warhouse,2014,"Warhouse is a movie starring Joseph Morgan, Matt Ryan, and William Troughton. A Royal Marine awakens to find himself imprisoned and forced to fight to the death against inhuman opponents again and again.",https://www.imdb.com/video/imdb/vi259694873,tt2112331,4.6,,Cinemascore,NA
Best Night Ever,Best Night Ever,2014,"Best Night Ever is a movie starring Desiree Hall, Samantha Colburn, and Eddie Ritchard. Claire is about to get married, but her bachelorette party quickly spirals out of control.",https://www.imdb.com/video/imdb/vi937409049,tt2499414,4.0,,Cinemascore,NA
Brighest Star,Brightest Star,2014,"Brightest Star is a movie starring Chris Lowell, Rose McIver, and Jessica Szohr. After the heartbreaking end of his first love, a recent college graduate sets out to win back the girl of his dreams only to discover a greater journey...",https://www.imdb.com/video/imdb/vi2228992537,tt1877688,5.1,,Cinemascore,NA
California Scheming,California Scheming,2014,"California Scheming is a movie starring Gia Mantegna, Devon Werkheiser, and Spencer Daniels. A teen seductress pulls three other privileged Malibu kids into her devious scheme, and unforeseen consequences force the group to face...",https://www.imdb.com/video/imdb/vi2882713625,tt1918908,3.4,,Cinemascore,NA
Charlie Victor Romeo,Charlie Victor Romeo,2014,"Charlie Victor Romeo is a movie starring Robert Berger, Patrick Daniels, and Noel Dinneen. A documentary derived entirely from 'Black Box' transcripts of six real-life major airline emergencies.",NA,tt2489512,6.4,84,Cinemascore,NA
Jobriath AD,Jobriath A.D.,2014,"Jobriath A.D. is a movie starring Jerry Brandt, Jayne County, and Dennis Christopher. Called ""The American Bowie,"" ""The True Fairy of Rock & Roll"" and ""Hype of the Year,"" Jobriath's reign as the first openly gay rock star was brief...",https://www.imdb.com/video/imdb/vi616082969,tt1792576,7.2,64,Cinemascore,NA
Love Is In The Air,The Giant Mechanical Man,2014,"The Giant Mechanical Man is a movie starring Jenna Fischer, Chris Messina, and Topher Grace. An offbeat romantic comedy about a silver-painted street performer and the soft spoken zoo worker who falls for him.",https://www.imdb.com/video/imdb/vi435265561,tt1769363,6.7,,Cinemascore,NA
"Marvin, Seth And Stanley",Marvin Seth and Stanley,2014,"Marvin Seth and Stanley is a movie starring Marvin Gurewitz, Stephen Gurewitz, and Alex Karpovsky. Marvin's estranged sons, Seth and Stanley, return home for a camping trip. As past grudges are exposed, their weekend getaway slowly...",https://www.imdb.com/video/imdb/vi1555607065,tt1853606,6.5,,Cinemascore,NA
May I Kill You,May I Kill U?,2014,"May I Kill U? is a movie starring Kevin Bishop, Jack Doolan, and Frances Barber. Baz is one of Britain's new bicycle police, a figure of fun.Â But soon he will turn from cycle cop to psycho-path.Â As riots break out in London, a...",https://www.imdb.com/video/imdb/vi436053785,tt2081311,5.6,,Cinemascore,NA
Mr Hublot,Hublot MP-05 LaFerrari,2014,NA,NA,tt8174118,NA,,Cinemascore,NA
That Awkward Moment,That Awkward Moment,2014,"That Awkward Moment is a movie starring Zac Efron, Michael B. Jordan, and Miles Teller. Three best friends find themselves where we've all been - at that confusing moment in every dating relationship when you have to decide...",https://www.imdb.com/video/imdb/vi2497751065,tt1800246,6.1,22,Cinemascore,NA
The Tightrope,Peter Brook: The Tightrope,2014,"Peter Brook: The Tightrope is a movie starring Peter Brook, Hayley Carmichael, and Jos Houben. Filmed with five hidden cameras, The Tightrope is a total immersion into the creative process behind legendary theater director Peter...",https://www.imdb.com/video/imdb/vi2539366425,tt2312406,7.2,,Cinemascore,NA
The Wait,The Wait,2014,"The Wait is a movie starring Jena Malone, Chloë Sevigny, and Luke Grimes. Two sisters decide to keep their deceased mother in their home after being informed that she will come back to life.",https://www.imdb.com/video/imdb/vi789556249,tt1675759,4.7,,Cinemascore,NA
A Fantastic Fear Of Everything,A Fantastic Fear of Everything,2014,"A Fantastic Fear of Everything is a movie starring Simon Pegg, Paul Freeman, and Amara Karan. A crime novelist, whose research on Victorian serial killers has turned him into a paranoid wreck, must confront his worst fears, when a...",https://www.imdb.com/video/imdb/vi229681945,tt2006040,5.9,34,Cinemascore,NA
A Field In England,A Field in England,2014,"A Field in England is a movie starring Julian Barratt, Peter Ferdinando, and Richard Glover. Amid the Civil War in 17th-century England, a group of deserters flee from battle through an overgrown field. Captured by an alchemist, the...",https://www.imdb.com/video/imdb/vi1653909785,tt2375574,6.3,87,Cinemascore,NA
Afternoon Of A Faun: Tanaquil Le Clercq,Afternoon of a Faun: Tanaquil Le Clercq,2014,"Afternoon of a Faun: Tanaquil Le Clercq is a movie starring Tanaquil Le Clerq, Jacques d'Amboise, and Barbara Horgan. Of all the great ballerinas, Tanaquil Le Clercq may have been the most transcendent. With a body unlike any before...",https://www.imdb.com/video/imdb/vi4242451737,tt2381319,7.3,90,Cinemascore,NA
Cavemen,Cavemen,2014,"Cavemen is a movie starring Skylar Astin, Camilla Belle, and Chad Michael Murray. ""Cavemen"" is a comedic film with a slight edge of drama revolving around the lives of somewhat single, somewhat unemployed guys living in a warehouse...",https://www.imdb.com/video/imdb/vi3084630553,tt2378884,5.3,,Cinemascore,NA
Kids For Cash,Kids for Cash,2014,"Kids for Cash is a movie starring Charlie Balasavage, Joanne Balasavage, and Justin Bodnar. Kids For Cash is a riveting look behind the notorious judicial scandal that rocked the nation. Beyond the millions paid and high stakes...",https://www.imdb.com/video/imdb/vi108374041,tt2925642,7.1,92,Cinemascore,NA
Love And Air Sex,Amour & turbulences,2014,"Amour & turbulences is a movie starring Ludivine Sagnier, Nicolas Bedos, and Jonathan Cohen. Antoine is a lawyer living in New York. On his way back to France for the final round of a job interview, Antoine finds himself sitting...",https://www.imdb.com/video/imdb/vi2342038297,tt2298384,6.3,69,Cinemascore,NA
Monuments Men,The Monuments Men,2014,"The Monuments Men is a movie starring George Clooney, Matt Damon, and Bill Murray. An unlikely World War II platoon is tasked to rescue art masterpieces from Nazi thieves and return them to their owners.",https://www.imdb.com/video/imdb/vi1176348697,tt2177771,6.1,31,Cinemascore,NA
Not For Human Consumption,Not for Human Consumption,2014,"Not for Human Consumption is a movie starring Nick Thurston, Maddy Curley, and Michael Rispoli. Jay is sent to prison for attempted murder. Once released, he gets involved in a controversial business and struggles with making money...",https://www.imdb.com/video/imdb/vi1461298201,tt2254796,7.1,,Cinemascore,NA
Nurse 3D,Nurse 3-D,2014,"Nurse 3-D is a movie starring Paz de la Huerta, Katrina Bowden, and Judd Nelson. By day, Abby Russell is a dedicated nurse, but by night, she lures cheating men to their brutal deaths and exposes them for who they really are.",https://www.imdb.com/video/imdb/vi3355617305,tt1913166,4.5,61,Cinemascore,NA
Silent But Deadly,Silent But Deadly,2014,"Silent But Deadly is a movie starring Dawn Wells, John Tartaglia, and Lee Meriwether. Senior citizens are being offed by a masked killer who stalks the halls of the small retirement community in which they live. The story opens with...",https://www.imdb.com/video/imdb/vi576432409,tt2049631,5.2,,Cinemascore,NA
Someone Marry Barry,Someone Marry Barry,2014,"Someone Marry Barry is a movie starring Tyler Labine, Damon Wayans Jr., and Hayes MacArthur. Three friends plot to get rid of their socially inappropriate friend by finding him a wife, but when he meets a woman just like him, their...",https://www.imdb.com/video/imdb/vi3233262361,tt1978532,5.8,,Cinemascore,NA
The Attorney,Byeon-ho-in,2014,"Byeon-ho-in is a movie starring Kwang Soo Cha, Seon-Mook Cho, and Ki-Jung Han. An ambitious tax attorney decides to represent an old friend in court.",https://www.imdb.com/video/imdb/vi165526041,tt3404140,7.7,75,Cinemascore,NA
The Lego Movie,The Lego Movie,2014,"The Lego Movie is a movie starring Chris Pratt, Will Ferrell, and Elizabeth Banks. An ordinary LEGO construction worker, thought to be the prophesied as ""special"", is recruited to join a quest to stop an evil tyrant from gluing the...",https://www.imdb.com/video/imdb/vi2178131993,tt1490017,7.8,96,Cinemascore,NA
The Outsider,The Outsider,2014,"The Outsider is a movie starring Craig Fairbrass, James Caan, and Jason Patric. The plot revolves around British military contractor Lex Walker, who is told his daughter has died. When he arrives in Los Angeles and discovers the...",https://www.imdb.com/video/imdb/vi3084499993,tt2198241,4.7,53,Cinemascore,NA
The Pretty One,The Pretty One,2014,"The Pretty One is a movie starring Zoe Kazan, Jake Johnson, and Ron Livingston. A tragedy presents Laurel with the chance to reinvent herself as her idolized twin sister, Audrey. As she eases into the life she has always wanted, she...",https://www.imdb.com/video/imdb/vi2789128729,tt2140577,6.3,50,Cinemascore,NA
Vampire Academy,Vampire Academy,2014,"Vampire Academy is a movie starring Zoey Deutch, Lucy Fry, and Danila Kozlovsky. Rose Hathaway is a Dhampir, half human-half vampire, a guardian of the Moroi, peaceful, mortal vampires living discreetly within our world. Her calling...",https://www.imdb.com/video/imdb/vi3576277017,tt1686821,5.5,16,Cinemascore,NA
Vic And Flo Saw A Bear,Vic + Flo ont vu un ours,2014,"Vic + Flo ont vu un ours is a movie starring Pierrette Robitaille, Romane Bohringer, and Marc-André Grondin. Two lesbian ex-cons, Victoria and Florence, are trying to make a new life in the backwoods of Quebec. Seeking peace and...",https://www.imdb.com/video/imdb/vi184596505,tt2385882,6.4,,Cinemascore,NA
Welcome To The Jungle,Welcome to the Jungle,2014,"Welcome to the Jungle is a movie starring Jean-Claude Van Damme, Adam Brody, and Rob Huebel. A company retreat on a tropical island goes terribly awry.",https://www.imdb.com/video/imdb/vi4193168153,tt2193265,4.9,,Cinemascore,NA
The Hungover Games,The Hungover Games,2014,"The Hungover Games is a movie starring Ross Nathan, Sam Pancake, and Ben Begley. A spoof on The Hangover (2009), The Hunger Games (2012) and other movies, TV series etc. 4 men, with hangovers after a bachelor party, find themselves...",https://www.imdb.com/video/imdb/vi781036313,tt3138104,3.7,,Cinemascore,NA
Robocop (2014),RoboCop,2014,"RoboCop is a movie starring Joel Kinnaman, Gary Oldman, and Michael Keaton. In 2028 Detroit, when Alex Murphy, a loving husband, father and good cop, is critically injured in the line of duty, the multinational conglomerate OmniCorp...",https://www.imdb.com/video/imdb/vi2351343641,tt1234721,6.2,,Cinemascore,NA
The New Black,The New Black,2014,NA,NA,tt3060670,6.8,85,Cinemascore,NA
A Stranger In Paradise,A Stranger in Paradise,2014,"A Stranger in Paradise is a movie starring Colin Egglesfield, Catalina Sandino Moreno, and Byron Mann. On the verge of making partner, Josh Pratt's life is turned upside down when the SEC investigates the head of his...",https://www.imdb.com/video/imdb/vi3431836953,tt2101307,4.6,,Cinemascore,NA
About Last Night 2014,About Last Night,2014,"About Last Night is a movie starring Kevin Hart, Michael Ealy, and Regina Hall. Follow two couples as they journey from the bar to the bedroom and are eventually put to the test in the real world.",https://www.imdb.com/video/imdb/vi2471274777,tt1826590,6.1,69,Cinemascore,NA
Adult World,Adult World,2014,"Adult World is a movie starring Emma Roberts, Evan Peters, and John Cusack. A naive college graduate, Amy, who believes she's destined to be a great poet, begrudgingly accepts a job in a shop while she pursues a mentorship with...",https://www.imdb.com/video/imdb/vi3923687961,tt1067765,6.1,54,Cinemascore,NA
Beijing Love Story,Bei Jing ai qing gu shi,2014,"Bei Jing ai qing gu shi is a movie starring Sicheng Chen, Liya Tong, and Tony Ka Fai Leung. Different generations look at love, romance and commitment, all from a uniquely Beijing perspective; a pregnant woman must choose between...",https://www.imdb.com/video/imdb/vi2480650777,tt3505950,5.8,33,Cinemascore,NA
Cuban Fury,Cuban Fury,2014,"Cuban Fury is a movie starring Nick Frost, Rashida Jones, and Chris O'Dowd. Beneath Bruce Garrett's under-confident, overweight exterior, the passionate heart of a salsa king lies dormant. Now, one woman is about to reignite his...",https://www.imdb.com/video/imdb/vi1853794841,tt2390237,6.2,54,Cinemascore,NA
Date And Switch,Date and Switch,2014,"Date and Switch is a movie starring Nicholas Braun, Hunter Cope, and Dakota Johnson. Two guys who make a pact to lose their virginity before prom find their friendship tested when one of them comes out of the closet.",https://www.imdb.com/video/imdb/vi2817829657,tt1878942,5.7,30,Cinemascore,NA
