movie name,imdb name,year,description,trailer link,movie id,imdb score,rotten score,cinema score,user score
The Crash,Jekyll Island,2017,"Jekyll Island is a movie starring Frank Grillo, Minnie Driver, and AnnaSophia Robb. In the not-so-distant future, a team of white-collar criminals are enlisted by the Federal government to thwart a cyber-attack that threatens to...",https://www.imdb.com/video/imdb/vi3234379289,tt3297382,4.2,17,Cinemascore,NA
Vince Giordano There's a Future in the Past,Vince Giordano: There's a Future in the Past,2017,"Vince Giordano: There's a Future in the Past is a movie starring Vince Giordano, Garrison Keillor, and David Johansen. Bandleader Vince Giordano keeps the Jazz Age alive with his 11-member band The Nighthawks, vintage musical...",https://www.imdb.com/video/imdb/vi581809689,tt4322510,8.3,100,Cinemascore,NA
We Are the Flesh,Tenemos la carne,2017,"Tenemos la carne is a movie starring Noé Hernández, María Evoli, and Diego Gamaliel. After wandering a ruined city for years in search of food and shelter, two siblings find their way into one of the last remaining buildings....",https://www.imdb.com/video/imdb/vi2025962009,tt4682708,4.7,77,Cinemascore,NA
Worlds Apart,Enas allos kosmos,2017,"Enas allos kosmos is a movie starring J.K. Simmons, Maria Kavoyianni, and Andrea Osvárt. In modern Greece, while socioeconomic turmoil ravages Southern Europe, three distinct stories unfold, each representing a different generation...",https://www.imdb.com/video/imdb/vi922794009,tt3909336,7.4,,Cinemascore,NA
Antarctica Ice And Sky,La glace et le ciel,2017,"La glace et le ciel is a movie starring Claude Lorius, Michel Papineschi, and Jacques-Yves Cousteau. A documentary about global warming.",https://www.imdb.com/video/imdb/vi1489483289,tt4466550,6.9,89,Cinemascore,NA
Detour,Detour,2017,"Detour is a movie starring Tye Sheridan, Emory Cohen, and Bel Powley. A young law student blindly enters into a pact with a hoodlum who offers to kill his stepfather - a man he feels is responsible for the accident that sent his...",https://www.imdb.com/video/imdb/vi248821273,tt4372390,6.2,66,Cinemascore,NA
My Father Die,My Father Die,2017,"My Father Die is a movie starring Gabe White, Chester Rushing, and Trina LaFargue. Deaf since having his hearing knocked out at the age of 12, Asher has been training for almost two decades to avenge himself on Ivan, the man that...",https://www.imdb.com/video/imdb/vi3872044569,tt4242100,5.6,69,Cinemascore,NA
Sophie and the Rising Sun,Sophie and the Rising Sun,2017,"Sophie and the Rising Sun is a movie starring Julianne Nicholson, Takashi Yamaguchi, and Margo Martindale. Autumn of 1941 in Salty Creek, a fishing village in South Carolina, two interracial lovers are swept up in the tides of...",https://www.imdb.com/video/imdb/vi4091329049,tt4532818,6.5,64,Cinemascore,NA
Split,Split,2017,"Split is a movie starring James McAvoy, Anya Taylor-Joy, and Haley Lu Richardson. Three girls are kidnapped by a man with a diagnosed 23 distinct personalities. They must try to escape before the apparent emergence of a frightful...",https://www.imdb.com/video/imdb/vi741258777,tt4972582,7.3,77,Cinemascore,NA
Starless Dreams,Royahaye dame sobh,2017,NA,https://www.imdb.com/video/imdb/vi1155380761,tt5350800,7.9,100,Cinemascore,NA
Staying Vertical,Rester vertical,2017,"Rester vertical is a movie starring Damien Bonnard, India Hair, and Raphaël Thiéry. A film maker has to raise a child by himself whilst looking for an inspiration for his new film.",https://www.imdb.com/video/imdb/vi742176281,tt5231812,6.1,74,Cinemascore,NA
The Red Turtle,La tortue rouge,2017,"La tortue rouge is a movie starring Emmanuel Garijo, Tom Hudson, and Baptiste Goy. A man is shipwrecked on a deserted island and encounters a red turtle, which changes his life.",https://www.imdb.com/video/imdb/vi1519564313,tt3666024,7.5,93,Cinemascore,NA
The Resurrection Of Gavin Stone,The Resurrection of Gavin Stone,2017,"The Resurrection of Gavin Stone is a movie starring Brett Dalton, Anjelah Johnson-Reyes, and Neil Flynn. A washed-up former child star, forced to do community service at a local megachurch, pretends to be a Christian to land the...",https://www.imdb.com/video/imdb/vi979088921,tt4902904,6.1,50,Cinemascore,NA
The Sunshine Makers,The Sunshine Makers,2017,"The Sunshine Makers is a movie starring Nick Sand and Tim Scully. The story of Nicholas Sand and Tim Scully, the unlikely duo at the heart of 1960s American drug counter-culture.",https://www.imdb.com/video/imdb/vi1339931161,tt4456270,7.0,100,Cinemascore,NA
Trespass Against Us,Trespass Against Us,2017,"Trespass Against Us is a movie starring Michael Fassbender, Brendan Gleeson, and Lyndsey Marshal. A man looks to find a way to escape the criminal ways of his outlaw family.",https://www.imdb.com/video/imdb/vi3852712473,tt3305308,5.8,57,Cinemascore,NA
xXx Return of Xander Cage,xXx: Return of Xander Cage,2017,"xXx: Return of Xander Cage is a movie starring Vin Diesel, Donnie Yen, and Deepika Padukone. Xander Cage is left for dead after an incident, though he secretly returns to action for a new, tough assignment with his handler Augustus...",https://www.imdb.com/video/imdb/vi2837952025,tt1293847,5.2,45,Cinemascore,NA
A Dog's Purpose,A Dog's Purpose,2017,"A Dog's Purpose is a movie starring Josh Gad, Dennis Quaid, and Peggy Lipton. A dog looks to discover his purpose in life over the course of several lifetimes and owners.",https://www.imdb.com/video/imdb/vi3182736921,tt1753383,7.1,35,Cinemascore,NA
Emily,NA,2017,NA,NA,NA,NA,,Cinemascore,NA
Get The Girl,Get the Girl,2017,"Get the Girl is a movie starring Justin Dobies, Elizabeth Whitson, and Noah Segan. A wealthy young man is conned into staging a fake kidnapping in order to be a hero and win the affection of a girl he's madly in love with. But when...",https://www.imdb.com/video/imdb/vi2787489305,tt4045894,5.0,13,Cinemascore,NA
Lost In Florence,Lost in Florence,2017,"Lost in Florence is a movie starring Brett Dalton, Stana Katic, and Alessandra Mastronardi. A heartbroken American in Florence gets involved in a dangerous local sport -- and with an alluring local woman.",https://www.imdb.com/video/imdb/vi2419308057,tt3809276,5.1,14,Cinemascore,NA
Massacre On Aisle 12,Massacre on Aisle 12,2017,"Massacre on Aisle 12 is a movie starring Chad Ridgely, Michael Buonomo, and Jim Klock. A hardware store employee's first night on the job is disrupted by the discovery of a dead body and a duffel bag full of cash.",https://www.imdb.com/video/imdb/vi79739417,tt4010862,5.3,,Cinemascore,NA
Midsummer in Newtown,Midsummer in Newtown,2017,NA,NA,tt5598212,6.6,94,Cinemascore,NA
Resident Evil The Final Chapter,Resident Evil: The Final Chapter,2017,"Resident Evil: The Final Chapter is a movie starring Milla Jovovich, Iain Glen, and Ali Larter. Alice returns to where the nightmare began: The Hive in Raccoon City, where the Umbrella Corporation is gathering its forces for a final...",https://www.imdb.com/video/imdb/vi3891508761,tt2592614,5.5,37,Cinemascore,NA
Speed Sisters,Speed Sisters,2017,NA,https://www.imdb.com/video/imdb/vi3843995673,tt4154728,7.1,92,Cinemascore,NA
The Daughter,The Daughter,2017,"The Daughter is a movie starring Geoffrey Rush, Nicholas Hope, and Sam Neill. The story follows a man who returns home to discover a long-buried family secret, and whose attempts to put things right threaten the lives of those he...",https://www.imdb.com/video/imdb/vi2621356569,tt3922816,6.6,77,Cinemascore,NA
The Salesman,Forushande,2017,"Forushande is a movie starring Shahab Hosseini, Taraneh Alidoosti, and Mina Sadati. While both participating in a production of ""Death of a Salesman,"" a teacher's wife is assaulted in her new home, which leaves him determined to...",https://www.imdb.com/video/imdb/vi851556889,tt5186714,7.8,96,Cinemascore,NA
Mr Gaga,Mr. Gaga,2017,"Mr. Gaga is a movie starring Ohad Naharin, Tzofia Naharin, and Olivia Ancona. Mr. Gaga tells the story of Ohad Naharin, renowned choreographer and artistic director of the Batsheva Dance Company, an artistic genius who redefined the...",https://www.imdb.com/video/imdb/vi3862805017,tt3412684,7.6,86,Cinemascore,NA
Chapter and Verse,Chapter & Verse,2017,"Chapter & Verse is a movie starring Daniel Beaty, Loretta Devine, and Omari Hardwick. Upon his return from serving a eight-year sentence in prison, reformed gang leader, S. Lance Ingram, struggles to adapt to a changed Harlem....",https://www.imdb.com/video/imdb/vi2736764441,tt3946960,6.4,88,Cinemascore,NA
Eloise,Eloise,2017,"Eloise is a movie starring Chace Crawford, Eliza Dushku, and Brandon T. Jackson. Four friends break into an abandoned insane asylum in search of a death certificate which will grant one of them a large inheritance. However, finding...",https://www.imdb.com/video/imdb/vi4167415321,tt3692652,4.5,,Cinemascore,NA
Growing Up Smith,Good Ol' Boy,2017,"Good Ol' Boy is a movie starring Jason Lee, Anjul Nigam, and Brighton Sharbino. In 1979, an Indian family moves to America with hopes of living the American Dream. While their 10-year-old boy Smith falls head-over-heels for the girl...",https://www.imdb.com/video/imdb/vi2866788889,tt1105355,6.8,73,Cinemascore,NA
Journey to the West The Demons Strike Back,Journey to the West: Demon Chapter,2017,"Journey to the West: Demon Chapter is a movie starring Kris Wu, Kenny Lin, and Chen Yao. A monk and his three disciples continue on their journey to battle demons.",https://www.imdb.com/video/imdb/vi3021846553,tt5273624,5.4,58,Cinemascore,NA
Rings,Rings,2017,"Rings is a movie starring Matilda Anna Ingrid Lutz, Alex Roe, and Johnny Galecki. A young woman finds herself on the receiving end of a terrifying curse that threatens to take her life in 7 days.",https://www.imdb.com/video/imdb/vi2470360601,tt0498381,4.5,8,Cinemascore,NA
The Grace of Jake,The Grace of Jake,2017,"The Grace of Jake is a movie starring Michael Beck, Ravi Kapoor, and Natalie Canerday. Ex-inmate and wandering musician Jake travels to a small town in Arkansas intent on exacting revenge from his father, but begins to unravel a...",https://www.imdb.com/video/imdb/vi389527065,tt3091258,6.9,80,Cinemascore,NA
The Space Between Us,The Space Between Us,2017,"The Space Between Us is a movie starring Gary Oldman, Asa Butterfield, and Carla Gugino. The first human born on Mars travels to Earth for the first time, experiencing the wonders of the planet through fresh eyes. He embarks on an...",https://www.imdb.com/video/imdb/vi141998617,tt3922818,6.4,16,Cinemascore,NA
The Trouble With Terkel,Portillo: The Trouble with the Tories,2017,"Portillo: The Trouble with the Tories is a TV mini-series starring Michael Portillo, Tony Blair, and Nick Boles. Former senior Conservative Party politician Michael Portillo investigates why the issue of Europe has been tearing...",NA,tt10736656,7.0,40,Cinemascore,NA
Wheeler,Wheeler,2017,"Wheeler is a movie starring Stephen Dorff, Kris Kristofferson, and Audrey Spillman. WHEELER is the story of an aspiring musician from Kaufman, Texas who travels to Nashville with the lifelong dream of trying his hand at country...",https://www.imdb.com/video/imdb/vi2143402521,tt6290736,5.8,56,Cinemascore,NA
Youth In Oregon,Youth in Oregon,2017,"Youth in Oregon is a movie starring Frank Langella, Billy Crudup, and Christina Applegate. A man is tasked with driving his embittered 80-year-old father-in-law cross country to be legally euthanized in Oregon, while along the way...",https://www.imdb.com/video/imdb/vi3106387481,tt3687316,5.6,45,Cinemascore,NA
A United Kingdom,A United Kingdom,2017,"A United Kingdom is a movie starring David Oyelowo, Rosamund Pike, and Tom Felton. The story of King Seretse Khama of Botswana and how his loving but controversial marriage to a British white woman, Ruth Williams, put his kingdom...",https://www.imdb.com/video/imdb/vi164017689,tt3387266,6.8,84,Cinemascore,NA
Fifty Shades Darker,Fifty Shades Darker,2017,"Fifty Shades Darker is a movie starring Dakota Johnson, Jamie Dornan, and Eric Johnson. While Christian wrestles with his inner demons, Anastasia must confront the anger and envy of the women who came before her.",https://www.imdb.com/video/imdb/vi723564057,tt4465564,4.6,11,Cinemascore,NA
John Wick 2,John Wick: Chapter 2,2017,"John Wick: Chapter 2 is a movie starring Keanu Reeves, Riccardo Scamarcio, and Ian McShane. After returning to the criminal underworld to repay a debt, John Wick discovers that a large bounty has been put on his life.",https://www.imdb.com/video/imdb/vi1127331353,tt4425200,7.5,89,Cinemascore,NA
Kedi,Kedi,2017,"Kedi is a movie starring Yaman Barlas, Sari, and Arzu Göl. A profile of an ancient city and its unique people, seen through the eyes of the most mysterious and beloved animal humans have ever known, the Cat.",https://www.imdb.com/video/imdb/vi4141857305,tt4420704,7.7,98,Cinemascore,NA
Stray Bullets,Stray Bullets,2017,"Stray Bullets is a movie starring James Le Gros, John Speredakos, and Larry Fessenden. In upstate New York, two teenage boys are tasked with cleaning out their father's old mobile home on an abandoned property, but the boys are in...",https://www.imdb.com/video/imdb/vi2831202841,tt4038806,4.2,75,Cinemascore,NA
The Lego Batman Movie,The Lego Batman Movie,2017,"The Lego Batman Movie is a movie starring Will Arnett, Michael Cera, and Rosario Dawson. A cooler-than-ever Bruce Wayne must deal with the usual suspects as they plan to rule Gotham City, while discovering that he has accidentally...",https://www.imdb.com/video/imdb/vi466269721,tt4116284,7.3,89,Cinemascore,NA
A Cure For Wellness,A Cure for Wellness,2017,"A Cure for Wellness is a movie starring Dane DeHaan, Jason Isaacs, and Mia Goth. An ambitious young executive is sent to retrieve his company's CEO from an idyllic but mysterious ""wellness center"" at a remote location in the Swiss...",https://www.imdb.com/video/imdb/vi2617816601,tt4731136,6.4,42,Cinemascore,NA
Everybody Loves Somebody,Todos queremos a alguien,2017,"Todos queremos a alguien is a movie starring Karla Souza, José María Yazpik, and Ben O'Toole. A successful and single career woman asks her co-worker to pose as her boyfriend at a family wedding back home in Mexico. Her situation...",https://www.imdb.com/video/imdb/vi1630647833,tt5537228,6.5,93,Cinemascore,NA
Fist Fight,Fist Fight,2017,"Fist Fight is a movie starring Ice Cube, Charlie Day, and Tracy Morgan. When one school teacher unwittingly causes another teacher's dismissal, he is challenged to an after-school fight.",https://www.imdb.com/video/imdb/vi2341778969,tt3401882,5.6,24,Cinemascore,NA
From Nowhere,From Nowhere,2017,"From Nowhere is a movie starring Julianne Nicholson, J. Mallory McCree, and Octavia Chavez-Richmond. Three undocumented Bronx teenagers are graduating from high school while navigating the treacherous waters of trying to get their...",https://www.imdb.com/video/imdb/vi517782041,tt5447816,7.0,92,Cinemascore,NA
Keep Quiet,Keep Quiet,2017,Keep Quiet is a movie starring Csanad Szegedi. An anti-Semitic far-right politician's astonishing transformation after finding out he is Jewish.,https://www.imdb.com/video/imdb/vi2719856665,tt4789160,6.8,100,Cinemascore,NA
Lovesong,Lovesong,2017,"Lovesong is a movie starring Riley Keough, Jena Malone, and Jessie Ok Gray. The relationship between two friends deepens during an impromptu road trip.",https://www.imdb.com/video/imdb/vi2401285657,tt4305148,6.3,82,Cinemascore,NA
The Great Wall,The Great Wall,2017,"The Great Wall is a movie starring Matt Damon, Tian Jing, and Willem Dafoe. In ancient China, a group of European mercenaries encounters a secret army that maintains and defends the Great Wall of China against a horde of monstrous...",https://www.imdb.com/video/imdb/vi1468577305,tt2034800,5.9,36,Cinemascore,NA
XX,XX,2017,"XX is a movie starring Natalie Brown, Jonathan Watton, and Peter DaCunha. Four short horror films that are directed and written by women.",https://www.imdb.com/video/imdb/vi69645849,tt3322892,4.5,70,Cinemascore,NA
Bitter Harvest,Bitter Harvest,2017,"Bitter Harvest is a movie starring Max Irons, Samantha Barks, and Terence Stamp. Set in 1930s Ukraine, as Stalin advances the ambitions of communists in the Kremlin, young artist Yuri battles to save his lover Natalka from the...",https://www.imdb.com/video/imdb/vi752859673,tt3182620,6.0,14,Cinemascore,NA
Collide,Collide,2017,"Collide is a movie starring Nicholas Hoult, Felicity Jones, and Anthony Hopkins. An American backpacker gets involved with a ring of drug smugglers as their driver, though he winds up on the run from his employers across Cologne...",https://www.imdb.com/video/imdb/vi3322983961,tt2126235,5.7,21,Cinemascore,NA
Get Out,Get Out,2017,"Get Out is a movie starring Daniel Kaluuya, Allison Williams, and Bradley Whitford. A young African-American visits his white girlfriend's parents for the weekend, where his simmering uneasiness about their reception of him...",https://www.imdb.com/video/imdb/vi2005186073,tt5052448,7.7,98,Cinemascore,NA
My Life as a Zucchini,Ma vie de Courgette,2017,"Ma vie de Courgette is a movie starring Gaspard Schlatter, Sixtine Murat, and Paulin Jaccoud. After losing his mother, a young boy is sent to a foster home with other orphans his age where he begins to learn the meaning of trust and...",https://www.imdb.com/video/imdb/vi622770201,tt2321405,7.8,98,Cinemascore,NA
Pelle The Conqueror,NA,2017,NA,NA,NA,NA,87,Cinemascore,NA
Punching Henry,And Punching the Clown,2017,"And Punching the Clown is a movie starring Henry Phillips, Tig Notaro, and J.K. Simmons. Hapless satirical songwriter Henry Phillips is lured to LA when a veteran TV producer decides to make a show about the life of a loser.",https://www.imdb.com/video/imdb/vi2749151769,tt4283414,5.7,83,Cinemascore,NA
Rock Dog,Rock Dog,2017,"Rock Dog is a movie starring Luke Wilson, Eddie Izzard, and J.K. Simmons. When a radio falls from the sky into the hands of a wide-eyed Tibetan Mastiff, he leaves home to fulfill his dream of becoming a musician, setting into motion...",https://www.imdb.com/video/imdb/vi2445326873,tt2822672,5.9,47,Cinemascore,NA
Contemporary Color,Contemporary Color,2017,"Contemporary Color is a movie starring Simon Bennett, David Byrne, and Christian Delmotte. In the summer of 2015, legendary musician David Byrne staged an event at Brooklyn's Barclays Center to celebrate the art of Color Guard:...",https://www.imdb.com/video/imdb/vi1105181209,tt5258306,6.2,69,Cinemascore,NA
1898 Los ultimos de Filipinas,1898. Los últimos de Filipinas,2017,"1898. Los últimos de Filipinas is a movie starring Luis Tosar, Javier Gutiérrez, and Álvaro Cervantes. A soldiers trapped inside a church as last refugee. A fight that no one couldn't win. A war that no one wanted to lose.",https://www.imdb.com/video/imdb/vi671398425,tt5698568,6.5,,Cinemascore,NA
Before I Fall,Before I Fall,2017,"Before I Fall is a movie starring Zoey Deutch, Halston Sage, and Cynthy Wu. February 12 is just another day in Sam's charmed life, until it turns out to be her last. Stuck reliving her last day over and over, Sam untangles the...",https://www.imdb.com/video/imdb/vi3104880153,tt1691916,6.4,64,Cinemascore,NA
Donald Cried,Donald Cried,2017,"Donald Cried is a movie starring Jesse Wakeman, Kris Avedisian, and William Billington. With sudden passing of his grandmother, Peter Latang returns to his hometown and encounters his long lost, childhood friend, Donald Treebeck....",https://www.imdb.com/video/imdb/vi3791697433,tt4442604,6.5,94,Cinemascore,NA
Logan,Logan,2017,"Logan is a movie starring Hugh Jackman, Patrick Stewart, and Dafne Keen. In a future where mutants are nearly extinct, an elderly and weary Logan leads a quiet life. But when Laura, a mutant child pursued by scientists, comes to him...",https://www.imdb.com/video/imdb/vi1946727961,tt3315342,8.1,93,Cinemascore,NA
Love and Taxes,Podatek od milosci,2017,"Podatek od milosci is a movie starring Przemyslaw Bogdanowicz, Sylwia Borowska, and Marta Bryla. Klara is chasing a cynical tax crook. After a while, she loses control and falls in love with him causing a cascade of unpredictable...",NA,tt7205938,5.7,100,Cinemascore,NA
Sami Blood,Sameblod,2017,"Sameblod is a movie starring Maj-Doris Rimpi, Olle Sarri, and Ánne Biret Somby. A reindeer-breeding Sámi girl who is exposed to the racism of the 1930's at her boarding school, starts dreaming of another life. But to achieve it, she...",https://www.imdb.com/video/imdb/vi3625891865,tt5287168,7.3,96,Cinemascore,NA
Table 19,Table 19,2017,"Table 19 is a movie starring Anna Kendrick, Lisa Kudrow, and Craig Robinson. Eloise, having been relieved of maid of honor duties after being unceremoniously dumped by the best man via text, decides to attend the wedding anyway,...",https://www.imdb.com/video/imdb/vi2482550553,tt1412528,5.8,26,Cinemascore,NA
The Freedom To Marry,The Freedom to Marry,2017,"The Freedom to Marry is a movie starring Evan Wolfson, Mary Bonauto, and April DeBoer. Over the last four decades, the concept of same-sex couples marrying went from a 'preposterous notion' to the national law. The Freedom to Marry...",https://www.imdb.com/video/imdb/vi3238376985,tt5241356,7.4,94,Cinemascore,NA
The Shack,The Shack,2017,"The Shack is a movie starring Sam Worthington, Octavia Spencer, and Tim McGraw. A grieving man receives a mysterious, personal invitation to meet with God at a place called ""The Shack.""",https://www.imdb.com/video/imdb/vi113292825,tt2872518,6.3,20,Cinemascore,NA
Tim Timmerman Hope of America,"Tim Timmerman, Hope of America",2017,"Tim Timmerman, Hope of America is a movie starring Andrew Caldwell, Casey Elliott, and Stephanie Drapeau. An irresponsible Utah student body president faces impeachment as he attempts to sweet-talk his way into Yale.",https://www.imdb.com/video/imdb/vi252425753,tt4514646,5.6,,Cinemascore,NA
Kong Skull Island,Kong: Skull Island,2017,"Kong: Skull Island is a movie starring Tom Hiddleston, Samuel L. Jackson, and Brie Larson. After the Vietnam war, a team of scientists explores an uncharted island in the Pacific, venturing into the domain of the mighty Kong, and...",https://www.imdb.com/video/imdb/vi4065441305,tt3731562,6.6,75,Cinemascore,NA
My Scientology Movie,My Scientology Movie,2017,"My Scientology Movie is a movie starring Louis Theroux, Tom Cruise, and Marty Rathbun. Louis Theroux documents his investigation into what goes on behind the scenes of the infamous Church of Scientology.",https://www.imdb.com/video/imdb/vi700496409,tt5111874,6.7,89,Cinemascore,NA
Raw,Grave,2017,"Grave is a movie starring Garance Marillier, Ella Rumpf, and Rabah Nait Oufella. An innocent teenager, studying to be a vet, develops a craving for human flesh.",https://www.imdb.com/video/imdb/vi1779218969,tt4954522,7.0,92,Cinemascore,NA
The Ottoman Lieutenant,The Ottoman Lieutenant,2017,"The Ottoman Lieutenant is a movie starring Michiel Huisman, Hera Hilmar, and Josh Hartnett. This movie is a love story between an idealistic American nurse and a Turkish officer in World War I.",https://www.imdb.com/video/imdb/vi1778824729,tt4943322,6.6,18,Cinemascore,NA
Frantz,Frantz,2017,"Frantz is a movie starring Pierre Niney, Paula Beer, and Ernst Stötzner. In the aftermath of WWI, a young German who grieves the death of her fiancé in France meets a mysterious Frenchman who visits the fiancé's grave to lay flowers.",https://www.imdb.com/video/imdb/vi577746457,tt5029608,7.5,91,Cinemascore,NA
Beauty and the Beast,Beauty and the Beast,2017,"Beauty and the Beast is a movie starring Emma Watson, Dan Stevens, and Luke Evans. A selfish prince is cursed to become a monster for the rest of his life, unless he learns to fall in love with a beautiful young woman he keeps...",https://www.imdb.com/video/imdb/vi179222553,tt2771200,7.2,71,Cinemascore,NA
The Belko Experiment,The Belko Experiment,2017,"The Belko Experiment is a movie starring John Gallagher Jr., Tony Goldwyn, and Adria Arjona. In a twisted social experiment, eighty Americans are locked in their high-rise corporate office in Bogotá, Colombia, and ordered by an...",https://www.imdb.com/video/imdb/vi1762702873,tt1082807,6.1,52,Cinemascore,NA
A Woman A Part,"A Woman, a Part",2017,"A Woman, a Part is a movie starring Maggie Siff, Dagmara Dominczyk, and John Ortiz. An exhausted, workaholic actress, Anna Baskin, 44, abruptly extricates herself from a successful but mind-numbing TV role, returning to her past...",https://www.imdb.com/video/imdb/vi4074682905,tt4637878,5.3,93,Cinemascore,NA
CHIPS,CHIPS,2017,"CHIPS is a movie starring Michael Peña, Dax Shepard, and Vincent D'Onofrio. A rookie officer is teamed with a hardened pro at the California Highway Patrol, though the newbie soon learns his partner is really an undercover Fed...",https://www.imdb.com/video/imdb/vi2602521,tt0493405,6.0,18,Cinemascore,NA
Life,Another Life,2017,"Another Life is a TV series starring Katee Sackhoff, Samuel Anderson, and Blu Hunt. Astronaut Niko Breckenridge and her young crew face unimaginable danger as they go on a high-risk mission to explore the genesis of an alien...",https://www.imdb.com/video/imdb/vi3372334105,tt8369840,4.8,,Cinemascore,NA
Power Rangers,Power Rangers,2017,"Power Rangers is a movie starring Dacre Montgomery, Naomi Scott, and RJ Cyler. A group of high-school students, who are infused with unique superpowers, harness their abilities in order to save the world.",https://www.imdb.com/video/imdb/vi3328161305,tt3717490,5.9,51,Cinemascore,NA
Slamma Jamma,Slamma Jamma,2017,"Slamma Jamma is a movie starring Chris Staples, Michael Irvin, and Jose Canseco. Wrongfully accused and sent to prison, a former basketball star prepares for the national slam dunk competition while finding redemption in himself and...",https://www.imdb.com/video/imdb/vi3028071961,tt5319866,6.0,,Cinemascore,NA
Wilson,NA,2017,NA,NA,NA,NA,48,Cinemascore,NA
Carrie Pilby,Carrie Pilby,2017,"Carrie Pilby is a movie starring Bel Powley, Nathan Lane, and Gabriel Byrne. A person of high intelligence struggles to make sense of the world as it relates to morality, relationships, sex and leaving her apartment.",https://www.imdb.com/video/imdb/vi1390393881,tt2989524,6.6,64,Cinemascore,NA
Ghost In The Shell,Ghost in the Shell,2017,"Ghost in the Shell is a movie starring Scarlett Johansson, Pilou Asbæk, and Takeshi Kitano. In the near future, Major Mira Killian is the first of her kind: A human saved from a terrible crash, who is cyber-enhanced to be a perfect...",https://www.imdb.com/video/imdb/vi273004057,tt1219827,6.3,43,Cinemascore,NA
T2 Trainspotting,T2 Trainspotting,2017,"T2 Trainspotting is a movie starring Ewan McGregor, Ewen Bremner, and Jonny Lee Miller. After 20 years abroad, Mark Renton returns to Scotland and reunites with his old friends Sick Boy, Spud, and Begbie.",https://www.imdb.com/video/imdb/vi3395794457,tt2763304,7.2,80,Cinemascore,NA
The Blackcoat's Daughter,February,2017,"February is a movie starring Emma Roberts, Kiernan Shipka, and Lucy Boynton. Two girls must battle a mysterious evil force when they get left behind at their boarding school over winter break.",https://www.imdb.com/video/imdb/vi215857689,tt3286052,5.9,73,Cinemascore,NA
